domain	utterance	seqlogical
weather	when does the sun rise	[IN:GET_SUNRISE when does the sun rise ]
weather	How hot is it today in New York degrees Celsius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it [SL:DATE_TIME today ] in [SL:LOCATION New York ] degrees [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	Is it going to be around 18 degree F in San Francisco next week	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 18 ] degree [SL:WEATHER_TEMPERATURE_UNIT F ] in [SL:LOCATION San Francisco ] [SL:DATE_TIME next week ] ]
weather	Today is really hot but it is raining at the same time	[IN:UNSUPPORTED_WEATHER [SL:DATE_TIME Today ] is really [SL:WEATHER_ATTRIBUTE hot ] but it is [SL:WEATHER_ATTRIBUTE raining ] at the same time ]
weather	What time is sunset	[IN:GET_SUNSET What time is sunset ]
weather	Tell me the temperature in Fahrenheit	[IN:GET_WEATHER Tell me the temperature in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ]
weather	storm related damage delays	[IN:UNSUPPORTED_WEATHER [SL:WEATHER_ATTRIBUTE storm ] related damage delays ]
weather	What is the dew point?	[IN:UNSUPPORTED_WEATHER What is the [SL:WEATHER_ATTRIBUTE dew point ] ? ]
weather	How hot is it at Palo Alto tomorrow morning in C	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it at [SL:LOCATION Palo Alto ] [SL:DATE_TIME tomorrow morning ] in [SL:WEATHER_TEMPERATURE_UNIT C ] ]
weather	What month has the lowest average temperatures	[IN:UNSUPPORTED_WEATHER What month has the lowest average temperatures ]
weather	how chilly is it in SF in degrees celsius next weekend	[IN:GET_WEATHER how [SL:WEATHER_ATTRIBUTE chilly ] is it in [SL:LOCATION SF ] in degrees [SL:WEATHER_TEMPERATURE_UNIT celsius ] [SL:DATE_TIME next weekend ] ]
weather	What is the average rainfall in Atlanta annually	[IN:UNSUPPORTED_WEATHER What is the average [SL:WEATHER_ATTRIBUTE rainfall ] in Atlanta annually ]
weather	what is the temp of the ohio river in late september	[IN:UNSUPPORTED_WEATHER what is the temp of the [SL:LOCATION ohio river ] [SL:DATE_TIME in late september ] ]
weather	Should I cover my plants tonight	[IN:UNSUPPORTED_WEATHER Should I cover my plants [SL:DATE_TIME tonight ] ]
weather	How cold is it this weekend in Houston in degrees C	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it [SL:DATE_TIME this weekend ] in [SL:LOCATION Houston ] in degrees [SL:WEATHER_TEMPERATURE_UNIT C ] ]
weather	What time does the sunset in august	[IN:GET_SUNSET What time does the sunset [SL:DATE_TIME in august ] ]
weather	Temperature next week at Beijing F	[IN:GET_WEATHER Temperature [SL:DATE_TIME next week ] at [SL:LOCATION Beijing ] [SL:WEATHER_TEMPERATURE_UNIT F ] ]
weather	Temperature this weekend outside Celsius	[IN:GET_WEATHER Temperature [SL:DATE_TIME this weekend ] outside [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	Temperature tomorrow at Tokyo Celsius	[IN:GET_WEATHER Temperature [SL:DATE_TIME tomorrow ] at [SL:LOCATION Tokyo ] [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	What time does the sun set tonight?	[IN:GET_SUNSET What time does the sun set [SL:DATE_TIME tonight ] ? ]
weather	Is it going to be above 95 degree C for Tokyo	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 95 ] degree [SL:WEATHER_TEMPERATURE_UNIT C ] for [SL:LOCATION Tokyo ] ]
weather	How warm is it now in Fahrenheit?	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it now in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ? ]
weather	What's the weather in Celsius degree?	[IN:GET_WEATHER What 's the weather in [SL:WEATHER_TEMPERATURE_UNIT Celsius degree ] ? ]
weather	Temperature tomorrow morning around London f	[IN:GET_WEATHER Temperature [SL:DATE_TIME tomorrow morning ] around [SL:LOCATION London ] [SL:WEATHER_TEMPERATURE_UNIT f ] ]
weather	What is the expected rain fall today in mm?	[IN:UNSUPPORTED_WEATHER What is the expected [SL:WEATHER_ATTRIBUTE rain ] fall today in mm ? ]
weather	How warm is it new york degrees fahrenheit	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it [SL:LOCATION new york ] degrees [SL:WEATHER_TEMPERATURE_UNIT fahrenheit ] ]
weather	How bad is the air quality today?	[IN:UNSUPPORTED_WEATHER How [SL:WEATHER_ATTRIBUTE bad ] is the [SL:WEATHER_ATTRIBUTE air quality ] [SL:DATE_TIME today ] ? ]
weather	Is it going to be above 92 in celsius in Tokyo next week	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 92 ] in [SL:WEATHER_TEMPERATURE_UNIT celsius ] in [SL:LOCATION Tokyo ] [SL:DATE_TIME next week ] ]
weather	What is the temperature in Celsius?	[IN:GET_WEATHER What is the temperature in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ? ]
weather	How much rain have we gotten this month	[IN:UNSUPPORTED_WEATHER How much [SL:WEATHER_ATTRIBUTE rain ] have we gotten [SL:DATE_TIME this month ] ]
weather	Will it be around 43 in celsius karachi today	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 43 ] in [SL:WEATHER_TEMPERATURE_UNIT celsius ] [SL:LOCATION karachi ] [SL:DATE_TIME today ] ]
weather	What time is sunrise tomorrow	[IN:GET_SUNRISE What time is sunrise [SL:DATE_TIME tomorrow ] ]
weather	How warm is it tonight dublin in degree F	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it [SL:DATE_TIME tonight ] [SL:LOCATION dublin ] in degree [SL:WEATHER_TEMPERATURE_UNIT F ] ]
weather	What is the highest temperature on record for california	[IN:UNSUPPORTED_WEATHER What is the highest temperature on record for [SL:LOCATION california ] ]
weather	How warm is it next week at Chicago in f	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it [SL:DATE_TIME next week ] at [SL:LOCATION Chicago ] in [SL:WEATHER_TEMPERATURE_UNIT f ] ]
weather	when is the sunset	[IN:GET_SUNSET when is the sunset ]
weather	What's the pollen count for today?	[IN:UNSUPPORTED_WEATHER What 's the [SL:WEATHER_ATTRIBUTE pollen count ] [SL:DATE_TIME for today ] ? ]
weather	Temperature today near Chicago F	[IN:GET_WEATHER Temperature [SL:DATE_TIME today ] near [SL:LOCATION Chicago ] [SL:WEATHER_TEMPERATURE_UNIT F ] ]
weather	Is it going to be above 34 in degrees Celsius near Sao Paulo today	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 34 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT Celsius ] near [SL:LOCATION Sao Paulo ] [SL:DATE_TIME today ] ]
weather	When was the last time we had rain	[IN:UNSUPPORTED_WEATHER When was the last time we had [SL:WEATHER_ATTRIBUTE rain ] ]
weather	Will it be above 88 in degree Fahrenheit near Dublin tonight	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 88 ] in degree [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] near [SL:LOCATION Dublin ] [SL:DATE_TIME tonight ] ]
weather	Will it be below 35 in degrees F out there tomorrow	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 35 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT F ] [SL:LOCATION out there ] [SL:DATE_TIME tomorrow ] ]
weather	How warm is it today shanghai in celsius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it [SL:DATE_TIME today ] [SL:LOCATION shanghai ] in [SL:WEATHER_TEMPERATURE_UNIT celsius ] ]
weather	Is it going to be below 26 degrees Fahrenheit new york	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 26 ] degrees [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] [SL:LOCATION new york ] ]
weather	Temperature london tomorrow c	[IN:GET_WEATHER Temperature [SL:LOCATION london ] [SL:DATE_TIME tomorrow ] [SL:WEATHER_TEMPERATURE_UNIT c ] ]
weather	How much rain is expected in this current weather pattern?	[IN:UNSUPPORTED_WEATHER How much [SL:WEATHER_ATTRIBUTE rain ] is expected in this current weather pattern ? ]
weather	How hot is it in Seattle tonight in degree Celcius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it in [SL:LOCATION Seattle ] [SL:DATE_TIME tonight ] in degree [SL:WEATHER_TEMPERATURE_UNIT Celcius ] ]
weather	Temperature out there tonight C	[IN:GET_WEATHER Temperature [SL:LOCATION out there ] [SL:DATE_TIME tonight ] [SL:WEATHER_TEMPERATURE_UNIT C ] ]
weather	Is it going to be below 3 in degrees f near Chicago tonight	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 3 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT f ] near [SL:LOCATION Chicago ] [SL:DATE_TIME tonight ] ]
weather	What time is dusk in my town	[IN:GET_SUNSET What time is dusk in [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_USER my town ] ] ] ]
weather	How cold is it in Menlo Park tomorrow morning in degrees c	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it in [SL:LOCATION Menlo Park ] [SL:DATE_TIME tomorrow morning ] in degrees [SL:WEATHER_TEMPERATURE_UNIT c ] ]
weather	What time does the sun rise in Boston, MA	[IN:GET_SUNRISE What time does the sun rise in [SL:LOCATION Boston ] , MA ]
weather	Is it going to be above 7 in degrees c palo alto today	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 7 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT c ] [SL:LOCATION palo alto ] [SL:DATE_TIME today ] ]
weather	What exactly is high pressure? What about low pressure	[IN:UNSUPPORTED_WEATHER What exactly is high pressure ? What about low pressure ]
weather	How much rain fell this month	[IN:UNSUPPORTED_WEATHER How much [SL:WEATHER_ATTRIBUTE rain ] fell [SL:DATE_TIME this month ] ]
weather	Is it below 85 in degree celsius around San Francisco	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 85 ] in degree [SL:WEATHER_TEMPERATURE_UNIT celsius ] around [SL:LOCATION San Francisco ] ]
weather	Will it be too humid for me to get a hair perm for the party?	[IN:UNSUPPORTED_WEATHER Will it be too humid for me to get a hair perm for the party ? ]
weather	Is it below 91 in degrees C outside tonight	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 91 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT C ] outside [SL:DATE_TIME tonight ] ]
weather	How cold is it next week for Mumbai in degree celsius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it [SL:DATE_TIME next week ] for [SL:LOCATION Mumbai ] in degree [SL:WEATHER_TEMPERATURE_UNIT celsius ] ]
weather	Is it above 30 Celsius this weekend	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 30 ] [SL:WEATHER_TEMPERATURE_UNIT Celsius ] [SL:DATE_TIME this weekend ] ]
weather	does the sun set later in Florida then NY	[IN:GET_SUNSET does the sun set later in [SL:LOCATION Florida ] then [SL:LOCATION NY ] ]
weather	Temperature today at New York F	[IN:GET_WEATHER Temperature [SL:DATE_TIME today ] at [SL:LOCATION New York ] [SL:WEATHER_TEMPERATURE_UNIT F ] ]
weather	How warm is it at New York today in degrees Fahrenheit	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it at [SL:LOCATION New York ] [SL:DATE_TIME today ] in degrees [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ]
weather	What time does the sun set this time of year in my city	[IN:GET_SUNSET What time does the sun set this time of year in [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_USER my city ] ] ] ]
weather	Is the wind too strong for ballooning today?	[IN:UNSUPPORTED_WEATHER Is the wind too strong for ballooning today ? ]
weather	how many cities will it rain in today	[IN:UNSUPPORTED_WEATHER how many cities will it [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME in today ] ]
weather	Can you tell me the temperature in Celsius?	[IN:GET_WEATHER Can you tell me the temperature in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ? ]
weather	How cold is it around Seattle tonight in degree C	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it around [SL:LOCATION Seattle ] [SL:DATE_TIME tonight ] in degree [SL:WEATHER_TEMPERATURE_UNIT C ] ]
weather	Tell me the pollen count in Houston	[IN:UNSUPPORTED_WEATHER Tell me the [SL:WEATHER_ATTRIBUTE pollen count ] in [SL:LOCATION Houston ] ]
weather	what's the surf report	[IN:UNSUPPORTED_WEATHER what 's the surf report ]
weather	what is pollen count today	[IN:UNSUPPORTED_WEATHER what is [SL:WEATHER_ATTRIBUTE pollen count ] [SL:DATE_TIME today ] ]
weather	How cold is it tonight at London degree C	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it [SL:DATE_TIME tonight ] at [SL:LOCATION London ] degree [SL:WEATHER_TEMPERATURE_UNIT C ] ]
weather	How cold is it tomorrow morning london in degrees celcius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it [SL:DATE_TIME tomorrow morning ] [SL:LOCATION london ] in degrees [SL:WEATHER_TEMPERATURE_UNIT celcius ] ]
weather	Temperature tomorrow in Shanghai C	[IN:GET_WEATHER Temperature [SL:DATE_TIME tomorrow ] in [SL:LOCATION Shanghai ] [SL:WEATHER_TEMPERATURE_UNIT C ] ]
weather	What time can I see the sunset this weekend?	[IN:GET_SUNSET What time can I see the sunset [SL:DATE_TIME this weekend ] ? ]
weather	Temperature for Manila Celsius	[IN:GET_WEATHER Temperature for [SL:LOCATION Manila ] [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	What time does sunset start	[IN:GET_SUNSET What time does sunset start ]
weather	Is it around 7 in C around New York tonight	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 7 ] in [SL:WEATHER_TEMPERATURE_UNIT C ] around [SL:LOCATION New York ] [SL:DATE_TIME tonight ] ]
weather	what is the pollen count?	[IN:UNSUPPORTED_WEATHER what is the [SL:WEATHER_ATTRIBUTE pollen count ] ? ]
weather	What temperature is it outside in celsius?	[IN:GET_WEATHER What temperature is it outside in [SL:WEATHER_TEMPERATURE_UNIT celsius ] ? ]
weather	How warm is it tomorrow morning in New York in degree Celsius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it [SL:DATE_TIME tomorrow morning ] in [SL:LOCATION New York ] in degree [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	Will the weather be uncomfortable for a long bike ride this evening	[IN:UNSUPPORTED_WEATHER Will the weather be uncomfortable for a long bike ride this evening ]
weather	Is it going to be below 65 in degrees Celsius tonight	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 65 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT Celsius ] [SL:DATE_TIME tonight ] ]
weather	what is the record high temp for my area	[IN:UNSUPPORTED_WEATHER what is the record high temp for [SL:LOCATION my area ] ]
weather	Will it be above 88 in f at Dehli	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 88 ] in [SL:WEATHER_TEMPERATURE_UNIT f ] at [SL:LOCATION Dehli ] ]
weather	Will it be below 92 in degree F near Paris tomorrow	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 92 ] in degree [SL:WEATHER_TEMPERATURE_UNIT F ] near [SL:LOCATION Paris ] [SL:DATE_TIME tomorrow ] ]
weather	How hot is it tomorrow morning palo alto degrees c	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it [SL:DATE_TIME tomorrow morning ] [SL:LOCATION palo alto ] degrees [SL:WEATHER_TEMPERATURE_UNIT c ] ]
weather	What is freezing temperature	[IN:UNSUPPORTED_WEATHER What is [SL:WEATHER_ATTRIBUTE freezing ] temperature ]
weather	Can the hail be large enough to dent my car	[IN:UNSUPPORTED_WEATHER Can the [SL:WEATHER_ATTRIBUTE hail ] be large enough to dent my car ]
weather	Is tomorrow a good day for a picnic?	[IN:UNSUPPORTED_WEATHER Is tomorrow a good day for a picnic ? ]
weather	Name the different atmospheres	[IN:UNSUPPORTED_WEATHER Name the different atmospheres ]
weather	Is it below 30 in fahrenheit new york	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 30 ] in [SL:WEATHER_TEMPERATURE_UNIT fahrenheit ] [SL:LOCATION new york ] ]
weather	How hot is it sao paulo today in degrees celcius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it [SL:LOCATION sao paulo ] [SL:DATE_TIME today ] in degrees [SL:WEATHER_TEMPERATURE_UNIT celcius ] ]
weather	Name of the meter that measures wind	[IN:UNSUPPORTED_WEATHER Name of the meter that measures [SL:WEATHER_ATTRIBUTE wind ] ]
weather	Will it be below 3 in degrees celsius in Paris tonight	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 3 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT celsius ] in [SL:LOCATION Paris ] [SL:DATE_TIME tonight ] ]
weather	what time does the sun go down	[IN:GET_SUNSET what time does the sun go down ]
weather	Temperature around Dehli F	[IN:GET_WEATHER Temperature around [SL:LOCATION Dehli ] [SL:WEATHER_TEMPERATURE_UNIT F ] ]
weather	How hot is it in Celsius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	do you think ill be able to play outside this afternoon	[IN:UNSUPPORTED_WEATHER do you think ill be able to play outside this afternoon ]
weather	Which counties are in danger of tornado's	[IN:UNSUPPORTED_WEATHER Which counties are in danger of [SL:WEATHER_ATTRIBUTE tornado ] 's ]
weather	How many mm of rain are expected?	[IN:UNSUPPORTED_WEATHER How many mm of [SL:WEATHER_ATTRIBUTE rain ] are expected ? ]
weather	what is the average wind speed in central ohio during the fall	[IN:UNSUPPORTED_WEATHER what is the average [SL:WEATHER_ATTRIBUTE wind ] speed in [SL:LOCATION central ohio ] during the fall ]
weather	I'm travelling to Arizona in December, will I need a coat	[IN:UNSUPPORTED_WEATHER I'm travelling to [SL:LOCATION Arizona ] [SL:DATE_TIME in December ] , will I need a [SL:WEATHER_ATTRIBUTE coat ] ]
weather	what time does it get dark	[IN:GET_SUNSET what time does it get dark ]
weather	When will the sun come down on Saturday	[IN:GET_SUNSET When will the sun come down [SL:DATE_TIME on Saturday ] ]
weather	Will it be above 64 in degrees Fahrenheit in Tokyo	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 64 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] in [SL:LOCATION Tokyo ] ]
weather	What time is sunset?	[IN:GET_SUNSET What time is sunset ? ]
weather	What state had the most rain today	[IN:UNSUPPORTED_WEATHER What state had the most [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME today ] ]
weather	what time does the sun come up	[IN:GET_SUNRISE what time does the sun come up ]
weather	Is it going to be below 29 in degree fahrenheit here tomorrow	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 29 ] in degree [SL:WEATHER_TEMPERATURE_UNIT fahrenheit ] [SL:LOCATION here ] [SL:DATE_TIME tomorrow ] ]
weather	Are the Santa Ana's happening today	[IN:UNSUPPORTED_WEATHER Are the Santa Ana 's happening [SL:DATE_TIME today ] ]
weather	What is the record low so far this year	[IN:UNSUPPORTED_WEATHER What is the record low so far [SL:DATE_TIME this year ] ]
weather	When will we see the sun again?	[IN:GET_SUNRISE When will we see the sun again ? ]
weather	What is the average yearly snowfall in Rochester, NY	[IN:UNSUPPORTED_WEATHER What is the average yearly [SL:WEATHER_ATTRIBUTE snowfall ] in Rochester , NY ]
weather	How many Wednesdays is it going to rain this month	[IN:UNSUPPORTED_WEATHER How many Wednesdays is it going to [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME this month ] ]
weather	whats the pollen look like today	[IN:UNSUPPORTED_WEATHER whats the [SL:WEATHER_ATTRIBUTE pollen ] look like [SL:DATE_TIME today ] ]
weather	What time does the sun set	[IN:GET_SUNSET What time does the sun set ]
weather	Is it around 73 in degrees Celcius here tomorrow	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 73 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT Celcius ] [SL:LOCATION here ] [SL:DATE_TIME tomorrow ] ]
weather	How cold is it boston tonight in degree celcius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it [SL:LOCATION boston ] [SL:DATE_TIME tonight ] in degree [SL:WEATHER_TEMPERATURE_UNIT celcius ] ]
weather	How warm is it next week in degree Celsius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it [SL:DATE_TIME next week ] in degree [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	Will it be around 26 in celsius for Paris tomorrow morning	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 26 ] in [SL:WEATHER_TEMPERATURE_UNIT celsius ] for [SL:LOCATION Paris ] [SL:DATE_TIME tomorrow morning ] ]
weather	when is the sunrise	[IN:GET_SUNRISE when is the sunrise ]
weather	How many cm of snow are we expecting?	[IN:GET_WEATHER How many [SL:MEASUREMENT_UNIT cm ] of [SL:WEATHER_ATTRIBUTE snow ] are we expecting ? ]
weather	Tell me what the temperature is in degrees Fahrenheit	[IN:GET_WEATHER Tell me what the temperature is in [SL:WEATHER_TEMPERATURE_UNIT degrees Fahrenheit ] ]
weather	Temperature next week around Beijing Celsius	[IN:GET_WEATHER Temperature [SL:DATE_TIME next week ] around [SL:LOCATION Beijing ] [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	did it rain in sacramento during the spring	[IN:UNSUPPORTED_WEATHER did it [SL:WEATHER_ATTRIBUTE rain ] in sacramento [SL:DATE_TIME during the spring ] ]
weather	Is it going to be around 1 degree f outside tomorrow	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 1 ] degree [SL:WEATHER_TEMPERATURE_UNIT f ] outside [SL:DATE_TIME tomorrow ] ]
weather	Would it be best to wear pants or shorts	[IN:UNSUPPORTED_WEATHER Would it be best to wear pants or shorts ]
weather	How cold is it at Manila today in C	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it at [SL:LOCATION Manila ] [SL:DATE_TIME today ] in [SL:WEATHER_TEMPERATURE_UNIT C ] ]
weather	Does it ever snow in Australia	[IN:UNSUPPORTED_WEATHER Does it ever [SL:WEATHER_ATTRIBUTE snow ] in [SL:LOCATION Australia ] ]
weather	How hot is it tonight san francisco in degrees c	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it [SL:DATE_TIME tonight ] [SL:LOCATION san francisco ] in degrees [SL:WEATHER_TEMPERATURE_UNIT c ] ]
weather	Is it below 14 in celcius outside tonight	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 14 ] in [SL:WEATHER_TEMPERATURE_UNIT celcius ] outside [SL:DATE_TIME tonight ] ]
weather	When was the last time we had rain in Orlando	[IN:UNSUPPORTED_WEATHER When was the last time we had [SL:WEATHER_ATTRIBUTE rain ] in [SL:LOCATION Orlando ] ]
weather	when is the storm expected to hit	[IN:UNSUPPORTED_WEATHER when is the [SL:WEATHER_ATTRIBUTE storm ] expected to hit ]
weather	How warm is it for Madrid tonight Fahrenheit	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it for [SL:LOCATION Madrid ] [SL:DATE_TIME tonight ] [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ]
weather	What is the temperature in Celsius	[IN:GET_WEATHER What is the temperature in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	What time is sunset	[IN:GET_SUNSET What time is sunset ]
weather	How cold is it for Dehli next week degree celsius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it for [SL:LOCATION Dehli ] [SL:DATE_TIME next week ] degree [SL:WEATHER_TEMPERATURE_UNIT celsius ] ]
weather	How hot is it tomorrow in degrees Celsius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it [SL:DATE_TIME tomorrow ] in degrees [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	Temperature today Fahrenheit	[IN:GET_WEATHER Temperature [SL:DATE_TIME today ] [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ]
weather	How humid is it in  Tampa, Florida compared to Oakland, California	[IN:UNSUPPORTED_WEATHER How [SL:WEATHER_ATTRIBUTE humid ] is it in Tampa , [SL:LOCATION Florida ] compared to Oakland , [SL:LOCATION California ] ]
weather	How many mils of rain are we talking?	[IN:UNSUPPORTED_WEATHER How many mils of [SL:WEATHER_ATTRIBUTE rain ] are we talking ? ]
weather	Is it going to be around 17 degree F here	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 17 ] degree [SL:WEATHER_TEMPERATURE_UNIT F ] [SL:LOCATION here ] ]
weather	Have there been any hurricanes this season	[IN:UNSUPPORTED_WEATHER Have there been any hurricanes this season ]
weather	Is it good weather to go swimming	[IN:UNSUPPORTED_WEATHER Is it good weather to go swimming ]
weather	in celsius, whats the temp now?	[IN:GET_WEATHER in [SL:WEATHER_TEMPERATURE_UNIT celsius ] , whats the [SL:WEATHER_ATTRIBUTE temp ] now ? ]
weather	What time is sunrise	[IN:GET_SUNRISE What time is sunrise ]
weather	Will it be below 51 degree celsius out there	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 51 ] degree [SL:WEATHER_TEMPERATURE_UNIT celsius ] [SL:LOCATION out there ] ]
weather	What time is sunrise this morning	[IN:GET_SUNRISE What time is sunrise [SL:DATE_TIME this morning ] ]
weather	Give me the temperature in Fahrenheit	[IN:GET_WEATHER Give me the temperature in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ]
weather	How warm is it karachi tomorrow morning in f	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it [SL:LOCATION karachi ] [SL:DATE_TIME tomorrow morning ] in [SL:WEATHER_TEMPERATURE_UNIT f ] ]
weather	How warm is it tonight near Dublin in Celcius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it [SL:DATE_TIME tonight ] near [SL:LOCATION Dublin ] in [SL:WEATHER_TEMPERATURE_UNIT Celcius ] ]
