domain	utterance	seqlogical
reminder	remind me to wash the floor every friday instead of saturday since too many people are home on saturday.	[IN:UPDATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO wash the floor ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every friday ] ] ] instead [SL:DATE_TIME of saturday ] since too many people are home on saturday . ]
reminder	Change the name of the movie in Tuesday reminder to action movie	[IN:UPDATE_REMINDER_TODO Change the name of [SL:TODO the movie ] [SL:DATE_TIME in Tuesday ] reminder to [SL:TODO_NEW action movie ] ]
reminder	I need to reply to Billy about Sarah's baby shower; can you remind me in 3 days?	[IN:CREATE_REMINDER I need to [SL:TODO [IN:REPLY_MESSAGE reply to [SL:RECIPIENT Billy ] about [SL:CONTENT_EXACT [IN:GET_EVENT [SL:ORGANIZER_EVENT Sarah ] 's [SL:CATEGORY_EVENT baby shower ] ] ] ] ] ; can you remind [SL:PERSON_REMINDED me ] [SL:DATE_TIME in 3 days ] ? ]
reminder	Add eggs to the reminder to buy bread and ham steaks tonight	[IN:UPDATE_REMINDER_TODO Add [SL:TODO_NEW eggs ] to the reminder to [SL:TODO buy bread and ham steaks ] [SL:DATE_TIME tonight ] ]
reminder	show me the location of chris' football game reminder	[IN:GET_REMINDER_LOCATION [SL:METHOD_RETRIEVAL_REMINDER show ] [SL:PERSON_REMINDED me ] the location of [SL:TODO chris ' football game ] reminder ]
reminder	Add beer to my weekly shopping reminder.  I need it.	[IN:UPDATE_REMINDER_TODO Add [SL:TODO_NEW beer ] to [SL:PERSON_REMINDED my ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] [SL:TODO shopping ] reminder . I need it . ]
reminder	Remind me to reply to Eleanor about her project idea at 10 am tomorrow morning.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:REPLY_MESSAGE reply to [SL:RECIPIENT Eleanor ] about [SL:CONTENT_EXACT her project idea ] ] ] [SL:DATE_TIME at 10 am tomorrow morning ] . ]
reminder	Remind me to reply to Vickie that I can meet with her on Monday	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:REPLY_MESSAGE reply to [SL:RECIPIENT Vickie ] that [SL:CONTENT_EXACT I can meet with her on Monday ] ] ] ]
reminder	Set up a reminder to message Mom about school details tonight at 7 PM.	[IN:CREATE_REMINDER Set up a reminder to [SL:TODO [IN:SEND_MESSAGE message [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION Mom ] ] ] about [SL:CONTENT_EXACT school details ] ] ] [SL:DATE_TIME tonight at 7 PM ] . ]
reminder	remind me to answer Ken's email regarding the computers	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:REPLY_MESSAGE answer [SL:RECIPIENT Ken ] 's email regarding [SL:CONTENT_EXACT the computers ] ] ] ]
reminder	How many reminders to I have	[IN:GET_REMINDER_AMOUNT How many reminders to [SL:PERSON_REMINDED I ] have ]
reminder	How many reminders are listed this week for school?	[IN:GET_REMINDER_AMOUNT How many reminders are listed [SL:DATE_TIME this week ] for [SL:TODO school ] ? ]
reminder	How many reminders do I have set from 7 am to 8 pm tomorrow	[IN:GET_REMINDER_AMOUNT How many reminders do [SL:PERSON_REMINDED I ] have set [SL:DATE_TIME from 7 am to 8 pm tomorrow ] ]
reminder	Change tomorrows reminder to thirty dollars instead of fifty.	[IN:UPDATE_REMINDER_TODO Change [SL:DATE_TIME tomorrows ] reminder to [SL:TODO_NEW thirty dollars ] instead of [SL:TODO fifty ] . ]
reminder	Remind me at 3 pm to email Tom about the details of the meeting next Tuesday.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] [SL:DATE_TIME at 3 pm ] to [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT Tom ] about [SL:CONTENT_EXACT [IN:GET_EVENT the details of [SL:CATEGORY_EVENT the meeting ] [SL:DATE_TIME next Tuesday ] ] ] ] ] . ]
reminder	Change my exercise reminder to be every day at 5	[IN:UPDATE_REMINDER Change [SL:PERSON_REMINDED my ] [SL:TODO exercise ] reminder to be [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every day ] [SL:DATE_TIME at 5 ] ] ] ]
reminder	Remind me to email Dr.Lightdale back tomorrow	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:REPLY_MESSAGE email [SL:RECIPIENT Dr.Lightdale ] back ] ] [SL:DATE_TIME tomorrow ] ]
reminder	Change monthly meetings reminder to also include pick up donuts for meetings	[IN:UPDATE_REMINDER_TODO Change [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY monthly ] ] ] [SL:TODO meetings ] reminder to also include [SL:TODO_NEW pick up donuts for meetings ] ]
reminder	Remind me to send a message to my mom about the car by the end of the day today.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE send a message to [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION mom ] ] ] about [SL:CONTENT_EXACT the car ] ] ] [SL:DATE_TIME by the end of the day today ] . ]
reminder	change my bunco reminder from monthly to bi weekly	[IN:UPDATE_REMINDER change [SL:PERSON_REMINDED my ] [SL:TODO bunco ] reminder [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME from [SL:FREQUENCY monthly ] ] ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME to [SL:FREQUENCY bi weekly ] ] ] ]
reminder	Add olive oil and artichokes to my Tuesday shopping reminder	[IN:UPDATE_REMINDER_TODO Add [SL:TODO_NEW olive oil ] and [SL:TODO_NEW artichokes ] to [SL:PERSON_REMINDED my ] [SL:DATE_TIME Tuesday ] [SL:TODO shopping ] reminder ]
reminder	Make the reminder to pay electric bill to be monthly	[IN:UPDATE_REMINDER Make the reminder to [SL:TODO pay electric bill ] to be [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY monthly ] ] ] ]
reminder	Remind me to email the contract today	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE email [SL:CONTENT_EXACT the contract ] ] ] [SL:DATE_TIME today ] ]
reminder	Update the weekly lesson reminder to happen bi-weekly	[IN:UPDATE_REMINDER Update the [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] [SL:TODO lesson ] reminder to happen [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY bi - weekly ] ] ] ]
reminder	Remind me to shoot an email to Theresa  about the meeting tonight	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE shoot an email to [SL:RECIPIENT Theresa ] about [SL:CONTENT_EXACT [IN:GET_EVENT [SL:CATEGORY_EVENT the meeting ] ] ] ] ] [SL:DATE_TIME tonight ] ]
reminder	how can i remove all reminders about my ex boyfriend	[IN:HELP_REMINDER how can i remove all reminders about my ex boyfriend ]
reminder	Remind me to send Mark a copy of Matt's auto insurance policy before tomorrow morning?	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE send [SL:RECIPIENT Mark ] [SL:CONTENT_EXACT a copy of Matt 's auto insurance policy ] ] ] [SL:DATE_TIME before tomorrow morning ] ? ]
reminder	Add buy Maggie a birthday gift to today's reminder.	[IN:UPDATE_REMINDER_TODO Add [SL:TODO_NEW buy Maggie a birthday gift ] [SL:DATE_TIME to today ] 's reminder . ]
reminder	Set up a weekly reminder to email the team about updates on Friday Morning	[IN:CREATE_REMINDER Set up a [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] reminder to [SL:TODO [IN:GET_TODO [SL:TODO [IN:SEND_MESSAGE email [SL:GROUP the team ] about [SL:CONTENT_EXACT updates ] ] ] [SL:DATE_TIME on Friday Morning ] ] ] ]
reminder	update my reminder to clean under the stove to weekly instead of monthly	[IN:UPDATE_REMINDER update [SL:PERSON_REMINDED my ] reminder to [SL:TODO clean under the stove ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME to [SL:FREQUENCY weekly ] ] ] instead [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME of [SL:FREQUENCY monthly ] ] ] ]
reminder	am i able to combine Ralph's and my reminders together?	[IN:HELP_REMINDER am i able to combine Ralph 's and my reminders together ? ]
reminder	remind Evan to email the sources to me tonight.	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED Evan ] to [SL:TODO [IN:SEND_MESSAGE email [SL:CONTENT_EXACT the sources ] to [SL:RECIPIENT me ] ] ] [SL:DATE_TIME tonight ] . ]
reminder	Remind me to text my dad about his car's repair.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE text [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION dad ] ] ] about [SL:CONTENT_EXACT his car 's repair ] ] ] . ]
reminder	Remind me to send a birthday text to my mom on August 3rd	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE send a [SL:CONTENT_EXACT birthday ] text to [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION mom ] ] ] ] ] [SL:DATE_TIME on August 3rd ] ]
reminder	I want to add grocery shopping to my errands reminder	[IN:UPDATE_REMINDER_TODO I want to add [SL:TODO_NEW grocery shopping ] to [SL:PERSON_REMINDED my ] [SL:TODO errands ] reminder ]
reminder	Add visit to church in my reminder for Sunday.	[IN:UPDATE_REMINDER_TODO Add [SL:TODO_NEW visit to church ] in [SL:PERSON_REMINDED my ] reminder [SL:DATE_TIME for Sunday ] . ]
reminder	Please add bring shorts to 5 pm reminder	[IN:UPDATE_REMINDER_TODO Please add [SL:TODO_NEW bring shorts ] [SL:DATE_TIME to 5 pm ] reminder ]
reminder	Set a reminder for August 10th at 8pm to email my mother about plans to go to Brooklyn.	[IN:CREATE_REMINDER Set a reminder [SL:DATE_TIME for August 10th at 8 pm ] to [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION mother ] ] ] about [SL:CONTENT_EXACT plans to go to Brooklyn ] ] ] . ]
reminder	display the location of my dinner reminder	[IN:GET_REMINDER_LOCATION [SL:METHOD_RETRIEVAL_REMINDER display ] the location of [SL:PERSON_REMINDED my ] [SL:TODO dinner ] reminder ]
reminder	Change my Monday night show reminders to Sunday nights.	[IN:UPDATE_REMINDER Change [SL:PERSON_REMINDED my ] [SL:DATE_TIME Monday night ] [SL:TODO show ] reminders [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME to Sunday nights ] ] ] . ]
reminder	Please show me reminders about lunch dates with my friends Sally and Diane	[IN:GET_REMINDER Please [SL:METHOD_RETRIEVAL_REMINDER show ] [SL:PERSON_REMINDED me ] reminders about [SL:TODO [IN:GET_TODO [SL:TODO lunch dates ] with [SL:ATTENDEE [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION friends ] [SL:CONTACT Sally ] ] ] and [SL:ATTENDEE Diane ] ] ] ]
reminder	How many reminders do I have next month?	[IN:GET_REMINDER_AMOUNT How many reminders do [SL:PERSON_REMINDED I ] have [SL:DATE_TIME next month ] ? ]
reminder	remind me to text Will about the fishing boat in florida	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE text [SL:RECIPIENT Will ] about [SL:CONTENT_EXACT the fishing boat in florida ] ] ] ]
reminder	Please edit my weekly work reminder to be every other week.	[IN:UPDATE_REMINDER Please edit [SL:PERSON_REMINDED my ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] [SL:TODO work ] reminder to be [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every other week ] ] ] . ]
reminder	Remind me to text Jennifer tomorrow to invite her to the Sips and Sass dinner.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE text [SL:RECIPIENT Jennifer ] [SL:DATE_TIME tomorrow ] to [SL:CONTENT_EXACT invite her to the Sips and Sass dinner ] ] ] . ]
reminder	update my reminder to get food with jalissa for dinner not lunch	[IN:UPDATE_REMINDER_TODO update [SL:PERSON_REMINDED my ] reminder to [SL:TODO get food ] with [SL:ATTENDEE jalissa ] for [SL:TODO_NEW dinner ] not [SL:TODO lunch ] ]
reminder	Set up todays reminder to repeat on the same time every day.	[IN:UPDATE_REMINDER Set up [SL:DATE_TIME todays ] reminder to repeat [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME on the same time ] [SL:FREQUENCY every day ] ] ] . ]
reminder	Where is the location for the reminder set for tomorrow?	[IN:GET_REMINDER_LOCATION Where is the location for the reminder set [SL:DATE_TIME for tomorrow ] ? ]
reminder	Start reminding me on Fridays about my Women's Group meetings instead of Thursdays.	[IN:UPDATE_REMINDER Start reminding [SL:PERSON_REMINDED me ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME on Fridays ] ] ] about [SL:TODO my Women 's Group meetings ] instead [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME of Thursdays ] ] ] . ]
reminder	How do I make a reminder for recurring events?	[IN:HELP_REMINDER How do I make a reminder for recurring events ? ]
reminder	Please update our weekly dinner reminder to be monthly.	[IN:UPDATE_REMINDER Please update [SL:PERSON_REMINDED our ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] [SL:TODO dinner ] reminder to be [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY monthly ] ] ] . ]
reminder	How many reminders are still set for the legal meeting on August 25th?	[IN:GET_REMINDER_AMOUNT How many reminders are still set for [SL:TODO the legal meeting ] [SL:DATE_TIME on August 25th ] ? ]
reminder	Remind me to forward the schedules to all employees by Wednesday at 7pm.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE forward [SL:CONTENT_EXACT the schedules ] to all [SL:RECIPIENT employees ] ] ] [SL:DATE_TIME by Wednesday at 7 pm ] . ]
reminder	Could you add a pick up medicine reminder to my chore list for next week.	[IN:UPDATE_REMINDER_TODO Could you add a [SL:TODO_NEW pick up medicine ] reminder to [SL:PERSON_REMINDED my ] [SL:TODO chore list ] [SL:DATE_TIME for next week ] . ]
reminder	include my sister on the reminder for mom's birthday	[IN:UPDATE_REMINDER include [SL:PERSON_REMINDED_ADDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] ] ] on the reminder for [SL:TODO mom 's birthday ] ]
reminder	Ad watering the lawn to the list of my chores reminder.	[IN:UPDATE_REMINDER_TODO Ad [SL:TODO_NEW watering the lawn ] to the list of [SL:PERSON_REMINDED my ] [SL:TODO chores ] reminder . ]
reminder	Change the alarm reminder to 5am on Mondays	[IN:UPDATE_REMINDER Change the [SL:TODO alarm ] reminder [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME to 5 am on Mondays ] ] ] ]
reminder	Modify reminder for taxes to license	[IN:UPDATE_REMINDER_TODO Modify reminder for [SL:TODO taxes ] to [SL:TODO_NEW license ] ]
reminder	Remind me to reply to Nancy's email about lunch on Friday.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:REPLY_MESSAGE reply to [SL:RECIPIENT Nancy ] 's email about [SL:CONTENT_EXACT lunch ] ] ] [SL:DATE_TIME on Friday ] . ]
reminder	how many birthday reminders are there in the next month?	[IN:GET_REMINDER_AMOUNT how many [SL:TODO birthday ] reminders are there [SL:DATE_TIME in the next month ] ? ]
reminder	Change my weekly reminders to every other week.	[IN:UPDATE_REMINDER Change [SL:PERSON_REMINDED my ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] reminders [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME to [SL:FREQUENCY every other week ] ] ] . ]
reminder	How many reminders do I have for tomorrow?	[IN:GET_REMINDER_AMOUNT How many reminders do [SL:PERSON_REMINDED I ] have [SL:DATE_TIME for tomorrow ] ? ]
reminder	Please change our reminders for AGT to Wednesdays at 8pm	[IN:UPDATE_REMINDER Please change [SL:PERSON_REMINDED our ] reminders for [SL:TODO AGT ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME to Wednesdays at 8 pm ] ] ] ]
reminder	Update the reminder about medication to once a day.	[IN:UPDATE_REMINDER Update the reminder about [SL:TODO medication ] to [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY once a day ] ] ] . ]
reminder	How do I find my reminders for this month?	[IN:HELP_REMINDER How do I find my reminders for this month ? ]
reminder	Add chores to that reminder.	[IN:UPDATE_REMINDER_TODO Add [SL:TODO_NEW chores ] to that reminder . ]
reminder	Remind me to email Marie Sunday morning.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE email [SL:CONTACT Marie ] ] ] [SL:DATE_TIME Sunday morning ] . ]
reminder	Change my weekly reminders to be monthly instead	[IN:UPDATE_REMINDER Change [SL:PERSON_REMINDED my ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] reminders to be [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY monthly ] ] ] instead ]
reminder	Remind me to reply to Sharon and Catherine's email.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:REPLY_MESSAGE reply to [SL:RECIPIENT Sharon ] and [SL:RECIPIENT Catherine ] 's email ] ] . ]
reminder	What is the location of the veterinarian appointment reminder?	[IN:GET_REMINDER_LOCATION What is the location of the [SL:TODO veterinarian appointment ] reminder ? ]
reminder	Add get groceries to my to do list reminder.	[IN:UPDATE_REMINDER_TODO Add [SL:TODO_NEW get groceries ] to [SL:PERSON_REMINDED my ] [SL:TODO to do list ] reminder . ]
reminder	Can you remind me to text Robin the app I used.	[IN:CREATE_REMINDER Can you remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE text [SL:RECIPIENT Robin ] [SL:CONTENT_EXACT the app I used ] ] ] . ]
reminder	Change my weekly discussion with Dr. Murphy to a Daily Reminder.	[IN:UPDATE_REMINDER Change [SL:PERSON_REMINDED my ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] [SL:TODO discussion ] with [SL:ATTENDEE Dr . Murphy ] to a [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY Daily ] ] ] Reminder . ]
reminder	Show the location of the work function reminder next Monday	[IN:GET_REMINDER_LOCATION Show the location of the [SL:TODO work function ] reminder [SL:DATE_TIME next Monday ] ]
reminder	sally has to go straight to practice after the dentist, so can you add that also to the reminder	[IN:UPDATE_REMINDER_TODO [SL:TODO_NEW sally has to go straight to practice after the dentist ] , so can you add that also to the reminder ]
reminder	Add raking to the Fall reminders for yard work.	[IN:UPDATE_REMINDER_TODO Add [SL:TODO_NEW raking ] to the [SL:DATE_TIME Fall ] reminders for [SL:TODO yard work ] . ]
reminder	Remind me to send Elda an email about the details of job tonight.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE send [SL:RECIPIENT Elda ] an email about [SL:CONTENT_EXACT the details of job ] ] ] [SL:DATE_TIME tonight ] . ]
reminder	Remind me to email Ty, Mark, and Carla about the make-up exam when I get home.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT Ty ] , [SL:RECIPIENT Mark ] , and [SL:RECIPIENT Carla ] about [SL:CONTENT_EXACT the make - up exam ] ] ] [SL:TODO when I get home ] ] ] . ]
reminder	Remind me to message Angel about her home work at 5 p.m. today.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE message [SL:RECIPIENT Angel ] about [SL:CONTENT_EXACT her home work ] ] ] [SL:DATE_TIME at 5 p.m . today ] . ]
reminder	Update movie reminders to monthly instead of weekly.	[IN:UPDATE_REMINDER Update [SL:TODO movie ] reminders [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME to [SL:FREQUENCY monthly ] ] ] instead [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME of [SL:FREQUENCY weekly ] ] ] . ]
reminder	i want to change the wash clothes reminder to iron clothes reminder	[IN:UPDATE_REMINDER_TODO [SL:PERSON_REMINDED i ] want to change the [SL:TODO wash clothes ] reminder to [SL:TODO_NEW iron clothes ] reminder ]
reminder	Where is the location for my cousin's party reminder?	[IN:GET_REMINDER_LOCATION Where is the location for [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION cousin ] ] ] 's [SL:TODO party ] reminder ? ]
reminder	How many reminders are set for this week?	[IN:GET_REMINDER_AMOUNT How many reminders are set [SL:DATE_TIME for this week ] ? ]
reminder	Instead of reminding me in the mornings, please remind me in the afternoons	[IN:UPDATE_REMINDER Instead of reminding [SL:PERSON_REMINDED me ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME in the mornings ] ] ] , please remind me [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME in the afternoons ] ] ] ]
reminder	Please update my laundry reminder to remind me to separate the colors and the whites	[IN:UPDATE_REMINDER_TODO Please update my [SL:TODO laundry ] reminder to remind [SL:PERSON_REMINDED me ] to [SL:TODO_NEW separate the colors and the whites ] ]
reminder	How many reminders do I have set for Saturday after 5 pm?	[IN:GET_REMINDER_AMOUNT How many reminders do [SL:PERSON_REMINDED I ] have set [SL:DATE_TIME for Saturday after 5 pm ] ? ]
reminder	Find the location reminder for corporate dinner.	[IN:GET_REMINDER_LOCATION Find the location reminder for [SL:TODO corporate dinner ] . ]
reminder	Please send my sister Donna a reminder tomorrow about Keith's surgery on Wednesday	[IN:CREATE_REMINDER Please send [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] [SL:CONTACT Donna ] ] ] a reminder [SL:DATE_TIME tomorrow ] about [SL:TODO [IN:GET_TODO [SL:TODO Keith 's surgery ] [SL:DATE_TIME on Wednesday ] ] ] ]
reminder	Add ironing and vacuuming to my Thursday reminders.	[IN:UPDATE_REMINDER_TODO Add [SL:TODO_NEW ironing ] and [SL:TODO_NEW vacuuming ] to [SL:PERSON_REMINDED my ] [SL:DATE_TIME Thursday ] reminders . ]
reminder	How many reminders do I have set for tuesday	[IN:GET_REMINDER_AMOUNT How many reminders do [SL:PERSON_REMINDED I ] have set [SL:DATE_TIME for tuesday ] ]
reminder	Remind me to text Christy about next week's appointment.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE text [SL:RECIPIENT Christy ] about [SL:CONTENT_EXACT next week 's appointment ] ] ] . ]
reminder	please add milk to my weekly groceries reminder	[IN:UPDATE_REMINDER_TODO please add [SL:TODO_NEW milk ] to [SL:PERSON_REMINDED my ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] [SL:TODO groceries ] reminder ]
reminder	change the reminder to do laundry to do ironing instead	[IN:UPDATE_REMINDER_TODO change the reminder to [SL:TODO do laundry ] to [SL:TODO_NEW do ironing ] instead ]
reminder	How many reminders do I have for work today.	[IN:GET_REMINDER_AMOUNT How many reminders do [SL:PERSON_REMINDED I ] have for [SL:TODO work ] [SL:DATE_TIME today ] . ]
reminder	reminder to send emails giving location date  time for the photo shoot at the beach this weekend. add directions to the south end entrance	[IN:CREATE_REMINDER reminder to [SL:TODO [IN:SEND_MESSAGE send emails giving [SL:CONTENT_EXACT location date time for the photo shoot at the beach this weekend . add directions to the south end entrance ] ] ] ]
reminder	Remind me to send Ben a email about our upcoming project ideas.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE send [SL:RECIPIENT Ben ] a email about [SL:CONTENT_EXACT our upcoming project ideas ] ] ] . ]
reminder	Please tell me the location of my therapy session reminder.	[IN:GET_REMINDER_LOCATION Please [SL:METHOD_RETRIEVAL_REMINDER tell ] me the location of [SL:PERSON_REMINDED my ] [SL:TODO therapy session ] reminder . ]
reminder	Remind Rebecca to email Team Jones the meetings agenda	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED Rebecca ] to [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT Team Jones ] [SL:CONTENT_EXACT the meetings agenda ] ] ] ]
reminder	remind me of where my next meeting is located.	[IN:GET_REMINDER_LOCATION remind [SL:PERSON_REMINDED me ] of where my [SL:ORDINAL next ] [SL:TODO meeting ] is located . ]
reminder	Where is my breakfast reminder for Wednesday?	[IN:GET_REMINDER_LOCATION Where is [SL:PERSON_REMINDED my ] [SL:TODO breakfast ] reminder [SL:DATE_TIME for Wednesday ] ? ]
reminder	Where's my reminder on where Tianna's graduation party is?	[IN:GET_REMINDER_LOCATION Where 's [SL:PERSON_REMINDED my ] reminder on where [SL:TODO Tianna 's graduation party ] is ? ]
reminder	Where is the reminder about the next oil change for my car	[IN:GET_REMINDER_LOCATION Where is the reminder about [SL:TODO the next oil change for my car ] ]
reminder	Change my recurring nail appointment reminder from weekly to every two weeks.	[IN:UPDATE_REMINDER Change [SL:PERSON_REMINDED my ] recurring [SL:TODO nail appointment ] reminder [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME from [SL:FREQUENCY weekly ] ] ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME to [SL:FREQUENCY every two weeks ] ] ] . ]
reminder	How many reminders have I created for the month of July to wash my car	[IN:GET_REMINDER_AMOUNT How many reminders have [SL:PERSON_REMINDED I ] created [SL:DATE_TIME for the month of July ] to [SL:TODO wash my car ] ]
reminder	Delete the reminder to send a friend anniversary message to Maura on Facebook.	[IN:DELETE_REMINDER Delete the reminder to [SL:TODO [IN:SEND_MESSAGE send a [SL:CONTENT_EXACT friend anniversary ] message to [SL:RECIPIENT Maura ] on [SL:NAME_APP Facebook ] ] ] . ]
reminder	what is the location of my next reminder	[IN:GET_REMINDER_LOCATION what is the location of [SL:PERSON_REMINDED my ] [SL:ORDINAL next ] reminder ]
reminder	where is my next reminder going to happen	[IN:GET_REMINDER_LOCATION where is [SL:PERSON_REMINDED my ] [SL:ORDINAL next ] reminder going to happen ]
