domain	utterance	semantic_parse
messaging	ask John how was his day.	[IN:SEND_MESSAGE ask [SL:RECIPIENT John ] [SL:CONTENT_EXACT how was his day ] . ]
messaging	tell Jane she's dumped.	[IN:SEND_MESSAGE tell [SL:RECIPIENT Jane ] [SL:CONTENT_EXACT she 's dumped ] . ]
messaging	text Vivian, why not tonight?	[IN:SEND_MESSAGE text [SL:RECIPIENT Vivian ] , [SL:CONTENT_EXACT why not tonight ] ? ]
messaging	answer. Okay, I will call you tomorrow.	[IN:SEND_MESSAGE answer . [SL:CONTENT_EXACT Okay , I will call you tomorrow ] . ]
messaging	text Bob Order my coffee before I pick-up.	[IN:SEND_MESSAGE text [SL:RECIPIENT Bob ] [SL:CONTENT_EXACT Order my coffee before I pick - up ] . ]
messaging	message Ron that I cannot come today.	[IN:SEND_MESSAGE message [SL:RECIPIENT Ron ] that [SL:CONTENT_EXACT I cannot come today ] . ]
messaging	send to Angie, Class is cancelled on Tuesday.	[IN:SEND_MESSAGE send to [SL:RECIPIENT Angie ] , [SL:CONTENT_EXACT Class is cancelled on Tuesday ] . ]
messaging	message Max to buy dog food.	[IN:SEND_MESSAGE message [SL:RECIPIENT Max ] to [SL:CONTENT_EXACT buy dog food ] . ]
messaging	hey draft a message stating NithinT bring the laptop without fail. Send to NithinT from my contacts.	[IN:SEND_MESSAGE hey draft a message stating [SL:CONTENT_EXACT NithinT bring the laptop without fail ] . Send to [SL:RECIPIENT NithinT ] from my contacts . ]
messaging	tell Rick that I have something for him.	[IN:SEND_MESSAGE tell [SL:RECIPIENT Rick ] that [SL:CONTENT_EXACT I have something for him ] . ]
messaging	message Arthur A big big boat.	[IN:SEND_MESSAGE message [SL:RECIPIENT Arthur ] [SL:CONTENT_EXACT A big big boat ] . ]
messaging	I would like to message John, please.	[IN:SEND_MESSAGE I would like to message [SL:RECIPIENT John ] , please . ]
messaging	message Kayla Do you need me to bring anything for the party?	[IN:SEND_MESSAGE message [SL:RECIPIENT Kayla ] [SL:CONTENT_EXACT Do you need me to bring anything for the party ] ? ]
messaging	message Amanda. I started our daughter on homeschool today.	[IN:SEND_MESSAGE message [SL:RECIPIENT Amanda ] . [SL:CONTENT_EXACT I started our daughter on homeschool today ] . ]
messaging	write to flat assistance stating, please send a carpenter ASAP.	[IN:SEND_MESSAGE write to [SL:RECIPIENT flat assistance ] stating , [SL:CONTENT_EXACT please send a carpenter ASAP ] . ]
messaging	iphone, text Michael he'd better come down.	[IN:SEND_MESSAGE iphone , text [SL:RECIPIENT Michael ] [SL:CONTENT_EXACT he'd better come down ] . ]
messaging	message Connie and let her know the next book is out.	[IN:SEND_MESSAGE message [SL:RECIPIENT Connie ] and let her know [SL:CONTENT_EXACT the next book is out ] . ]
messaging	reply to that message. Say that’s all good.	[IN:SEND_MESSAGE reply to that message . Say [SL:CONTENT_EXACT that ’s all good ] . ]
messaging	tell Andy that we should move to Romania and adopt senior citizens there.	[IN:SEND_MESSAGE tell [SL:RECIPIENT Andy ] that [SL:CONTENT_EXACT we should move to Romania and adopt senior citizens there ] . ]
messaging	message for boyfriend : i love you.	[IN:SEND_MESSAGE message for [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION boyfriend ] ] ] : [SL:CONTENT_EXACT i love you ] . ]
messaging	respond to Sam and say: Yes i repaired my cell phone.	[IN:SEND_MESSAGE respond to [SL:RECIPIENT Sam ] and say : [SL:CONTENT_EXACT Yes i repaired my cell phone ] . ]
messaging	at five pm, message my teacher that I'm done with my assignment.	[IN:SEND_MESSAGE [SL:DATE_TIME at five pm ] , message [SL:RECIPIENT my teacher ] [SL:CONTENT_EXACT that I'm done with my assignment ] . ]
messaging	text Roger Place the order for the phone today.	[IN:SEND_MESSAGE text [SL:RECIPIENT Roger ] [SL:CONTENT_EXACT Place the order for the phone today ] . ]
messaging	message Maria. Tell Johnny I have his keys.	[IN:SEND_MESSAGE message [SL:RECIPIENT Maria ] . [SL:CONTENT_EXACT Tell Johnny I have his keys ] . ]
messaging	message Paula where are you?	[IN:SEND_MESSAGE message [SL:RECIPIENT Paula ] [SL:CONTENT_EXACT where are you ] ? ]
messaging	message Christine. Be careful...I just painted the fence.	[IN:SEND_MESSAGE message [SL:RECIPIENT Christine ] . [SL:CONTENT_EXACT Be careful . . . I just painted the fence ] . ]
messaging	say good night to dad.	[IN:SEND_MESSAGE say [SL:CONTENT_EXACT good night ] to [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION dad ] ] ] . ]
messaging	message Carlos, on your way to the office can you stop at Starbucks and get me a venti iced soy caramel macchiato upside down with extra drizzel.	[IN:SEND_MESSAGE message [SL:RECIPIENT Carlos ] , [SL:CONTENT_EXACT on your way to the office can you stop at Starbucks and get me a venti iced soy caramel macchiato upside down with extra drizzel ] . ]
messaging	message Peter why do you always think I'm sleeping ?	[IN:SEND_MESSAGE message [SL:RECIPIENT Peter ] [SL:CONTENT_EXACT why do you always think I'm sleeping ? ] ]
messaging	okay Google, tell Harry I can't make it.	[IN:SEND_MESSAGE okay Google , tell [SL:RECIPIENT Harry ] [SL:CONTENT_EXACT I can't make it ] . ]
messaging	read me my last five days of messages to Stiram.	[IN:GET_MESSAGE read [SL:SENDER me ] my [SL:DATE_TIME last five days ] of messages to [SL:RECIPIENT Stiram ] . ]
messaging	message Peter let's go to the mall today.	[IN:SEND_MESSAGE message [SL:RECIPIENT Peter ] [SL:CONTENT_EXACT let 's go to the mall today ] . ]
messaging	start a message to Heidi.	[IN:SEND_MESSAGE start a message to [SL:RECIPIENT Heidi ] . ]
messaging	tell Kate to be here at ten pm tomorrow night.	[IN:SEND_MESSAGE tell [SL:RECIPIENT Kate ] to [SL:CONTENT_EXACT be here at ten pm tomorrow night ] . ]
messaging	send a text to Andy. Tell him that I’m not good at using words to describe my emotions.	[IN:SEND_MESSAGE send a text to [SL:RECIPIENT Andy ] . Tell him that [SL:CONTENT_EXACT I’m not good at using words to describe my emotions ] . ]
messaging	phone, message my boss and ask how much was the deposit?	[IN:SEND_MESSAGE phone , message my [SL:RECIPIENT boss ] and ask [SL:CONTENT_EXACT how much was the deposit ] ? ]
messaging	alexa open Snapchat so I can see if there is any unread messages.	[IN:GET_MESSAGE alexa open [SL:RESOURCE Snapchat ] so I can see if there is any [SL:TAG_MESSAGE unread ] messages . ]
messaging	text Brian via Facebook and ask him to bring the screwdrivers, cordless drill and the ladder.	[IN:SEND_MESSAGE text [SL:RECIPIENT Brian ] via [SL:RESOURCE Facebook ] and ask him to [SL:CONTENT_EXACT bring the screwdrivers , cordless drill and the ladder ] . ]
messaging	message Alex what is the plan today?	[IN:SEND_MESSAGE message [SL:RECIPIENT Alex ] [SL:CONTENT_EXACT what is the plan today ] ? ]
messaging	text my driver to wait for me before of my office this afternoon.	[IN:SEND_MESSAGE text my [SL:RECIPIENT driver ] to [SL:CONTENT_EXACT wait for me before of my office this afternoon ] . ]
messaging	reply to all messages, they I am away.	[IN:SEND_MESSAGE reply to all messages , they [SL:CONTENT_EXACT I am away ] . ]
messaging	texting Martha.	[IN:SEND_MESSAGE texting [SL:RECIPIENT Martha ] . ]
messaging	send this link to my mum: www dot google dot com.	[IN:SEND_MESSAGE send this [SL:TYPE_CONTENT link ] to [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION mum ] ] ] : [SL:CONTENT_EXACT www dot google dot com ] . ]
messaging	message Brad what are you doing tonight?	[IN:SEND_MESSAGE message [SL:RECIPIENT Brad ] [SL:CONTENT_EXACT what are you doing tonight ] ? ]
messaging	text the taxi driver to pick me up in front of the hospital.	[IN:SEND_MESSAGE text the [SL:RECIPIENT taxi driver ] to [SL:CONTENT_EXACT pick me up in front of the hospital ] . ]
messaging	hey ah, please message Aji through Watsapp asking for his plans for today.	[IN:SEND_MESSAGE hey ah , please message [SL:RECIPIENT Aji ] through [SL:RESOURCE Watsapp ] asking for [SL:CONTENT_EXACT his plans for today ] . ]
messaging	tell Tasha the Harrods sale starts Saturday.	[IN:SEND_MESSAGE tell [SL:RECIPIENT Tasha ] [SL:CONTENT_EXACT the Harrods sale starts Saturday ] . ]
messaging	notify Michelle make a list of the medicine that you need.	[IN:SEND_MESSAGE notify [SL:RECIPIENT Michelle ] [SL:CONTENT_EXACT make a list of the medicine that you need ] . ]
messaging	text ann, I miss you so much.	[IN:SEND_MESSAGE text [SL:RECIPIENT ann ] , [SL:CONTENT_EXACT I miss you so much ] . ]
messaging	message Craig. The workout schedule this week is Monday, Wednesday, Friday.	[IN:SEND_MESSAGE message [SL:RECIPIENT Craig ] . [SL:CONTENT_EXACT The workout schedule this week is Monday , Wednesday , Friday ] . ]
messaging	message Peter I'm on my way, I'll be there in a minute.	[IN:SEND_MESSAGE message [SL:RECIPIENT Peter ] [SL:CONTENT_EXACT I'm on my way , I'll be there in a minute ] . ]
messaging	message mom I will be coming this weekend.	[IN:SEND_MESSAGE message [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION mom ] ] ] [SL:CONTENT_EXACT I will be coming this weekend ] . ]
messaging	message Holly that I miss you.	[IN:SEND_MESSAGE message [SL:RECIPIENT Holly ] that [SL:CONTENT_EXACT I miss you ] . ]
messaging	tell Henry I say, hello.	[IN:SEND_MESSAGE tell [SL:RECIPIENT Henry ] [SL:SENDER I ] say , [SL:CONTENT_EXACT hello ] . ]
messaging	phone, dictate Cordelias most recent text message.	[IN:GET_MESSAGE phone , dictate [SL:SENDER Cordelias ] [SL:TAG_MESSAGE most recent ] text message . ]
messaging	message Paula to pick up the food.	[IN:SEND_MESSAGE message [SL:RECIPIENT Paula ] to [SL:CONTENT_EXACT pick up the food ] . ]
messaging	message bye to Ivan.	[IN:SEND_MESSAGE message [SL:CONTENT_EXACT bye ] to [SL:RECIPIENT Ivan ] . ]
messaging	send a message to Peter, that I’m not available on Mondays.	[IN:SEND_MESSAGE send a message to [SL:RECIPIENT Peter ] , that [SL:CONTENT_EXACT I’m not available on Mondays ] . ]
messaging	send a message to Sara and say: when you finish your work ?	[IN:SEND_MESSAGE send a message to [SL:RECIPIENT Sara ] and say : [SL:CONTENT_EXACT when you finish your work ] ? ]
messaging	text the office to call me right back.	[IN:SEND_MESSAGE text the [SL:RECIPIENT office ] to [SL:CONTENT_EXACT call me right back ] . ]
messaging	message John.	[IN:SEND_MESSAGE message [SL:RECIPIENT John ] . ]
messaging	tell George please turn off the t.v at six pm.	[IN:SEND_MESSAGE tell [SL:RECIPIENT George ] [SL:CONTENT_EXACT please turn off the t.v at six pm ] . ]
messaging	message Anu that I will not be able to attend the baptism ceremony. I have an important meeting today.	[IN:SEND_MESSAGE message [SL:RECIPIENT Anu ] that [SL:CONTENT_EXACT I will not be able to attend the baptism ceremony . I have an important meeting today ] . ]
messaging	message Richard to ask him what is happening today.	[IN:SEND_MESSAGE message [SL:RECIPIENT Richard ] to ask him [SL:CONTENT_EXACT what is happening today ] . ]
messaging	message Zara, I had the most interesting day today. I'll tell you all about it when you call.	[IN:SEND_MESSAGE message [SL:RECIPIENT Zara ] , [SL:CONTENT_EXACT I had the most interesting day today . I'll tell you all about it when you call ] . ]
messaging	reply. yeah, I will go to pick you up tomorrow.	[IN:SEND_MESSAGE reply . [SL:CONTENT_EXACT yeah , I will go to pick you up tomorrow ] . ]
messaging	message Jenny to order the books from Amazon.	[IN:SEND_MESSAGE message [SL:RECIPIENT Jenny ] to [SL:CONTENT_EXACT order the books from Amazon ] . ]
messaging	respond to my latest mum’s text and tell her I’m on my way.	[IN:SEND_MESSAGE respond to my [SL:ORDINAL latest ] [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION mum ] ] ] ’s text and tell her [SL:CONTENT_EXACT I’m on my way ] . ]
messaging	message for brother :let's go play.	[IN:SEND_MESSAGE message for [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION brother ] ] ] : [SL:CONTENT_EXACT let 's go play ] . ]
messaging	text alicia yes i got to solve this problem.	[IN:SEND_MESSAGE text [SL:RECIPIENT alicia ] [SL:CONTENT_EXACT yes i got to solve this problem ] . ]
messaging	sharon, I believe your son has fireworks again. Call me about the garage, it is on fire.	[IN:SEND_MESSAGE [SL:RECIPIENT sharon ] , [SL:CONTENT_EXACT I believe your son has fireworks again . Call me about the garage , it is on fire ] . ]
messaging	message Adam to check my last post on Twitter.	[IN:SEND_MESSAGE message [SL:RECIPIENT Adam ] to [SL:CONTENT_EXACT check my last post on Twitter ] . ]
messaging	message Rimi to buy the finest homemade chocolate tomorrow.	[IN:SEND_MESSAGE message [SL:RECIPIENT Rimi ] to [SL:CONTENT_EXACT buy the finest homemade chocolate tomorrow ] . ]
messaging	please tell Grace that I have to leave in an hour.	[IN:SEND_MESSAGE please tell [SL:RECIPIENT Grace ] that [SL:CONTENT_EXACT I have to leave in an hour ] . ]
messaging	send message to Ollie.	[IN:SEND_MESSAGE send message to [SL:RECIPIENT Ollie ] . ]
messaging	text Greg that I want potato chips.	[IN:SEND_MESSAGE text [SL:RECIPIENT Greg ] that [SL:CONTENT_EXACT I want potato chips ] . ]
messaging	send a text to my Mom: “happy birthday”.	[IN:SEND_MESSAGE send a text to [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION Mom ] ] ] : “ [SL:CONTENT_EXACT happy birthday ] ” . ]
messaging	message Isabelle um, ok, fine for me.	[IN:SEND_MESSAGE message [SL:RECIPIENT Isabelle ] um , [SL:CONTENT_EXACT ok , fine for me ] . ]
messaging	say hi to John.	[IN:SEND_MESSAGE say [SL:CONTENT_EXACT hi ] to [SL:RECIPIENT John ] . ]
messaging	message Paul that go to sleep.	[IN:SEND_MESSAGE message [SL:RECIPIENT Paul ] that [SL:CONTENT_EXACT go to sleep ] . ]
messaging	send a message to Sam and say: I'm sorry.	[IN:SEND_MESSAGE send a message to [SL:RECIPIENT Sam ] and say : [SL:CONTENT_EXACT I'm sorry ] . ]
messaging	tell Rose call Liza asap.	[IN:SEND_MESSAGE tell [SL:RECIPIENT Rose ] [SL:CONTENT_EXACT call Liza asap ] . ]
messaging	send a message to Sam and say: How can i know that ??	[IN:SEND_MESSAGE send a message to [SL:RECIPIENT Sam ] and say : [SL:CONTENT_EXACT How can i know that ? ? ] ]
messaging	tell Hamish Duke's is closing down on Friday.	[IN:SEND_MESSAGE tell [SL:RECIPIENT Hamish ] [SL:CONTENT_EXACT Duke 's is closing down on Friday ] . ]
messaging	send a text to Godfrey that says I'm a big boy now.	[IN:SEND_MESSAGE send a text to [SL:RECIPIENT Godfrey ] that says [SL:CONTENT_EXACT I'm a big boy now ] . ]
messaging	message Nestor, is my paddle available with Amazin Aces yet.	[IN:SEND_MESSAGE message [SL:RECIPIENT Nestor ] , [SL:CONTENT_EXACT is my paddle available with Amazin Aces yet ] . ]
messaging	reply to my wife that I got her message.	[IN:SEND_MESSAGE reply to [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION wife ] ] ] that [SL:CONTENT_EXACT I got her message ] . ]
messaging	message Mom I will not come home today.	[IN:SEND_MESSAGE message [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION Mom ] ] ] [SL:CONTENT_EXACT I will not come home today ] . ]
messaging	indicate I love you to my mom.	[IN:SEND_MESSAGE indicate [SL:CONTENT_EXACT I love you ] to [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION mom ] ] ] . ]
messaging	message Courtney I hope her car gets better.	[IN:SEND_MESSAGE message [SL:RECIPIENT Courtney ] [SL:CONTENT_EXACT I hope her car gets better ] . ]
messaging	I would like to text John.	[IN:SEND_MESSAGE I would like to text [SL:RECIPIENT John ] . ]
messaging	message Leslie I am on my way.	[IN:SEND_MESSAGE message [SL:RECIPIENT Leslie ] [SL:CONTENT_EXACT I am on my way ] . ]
messaging	message Nany that I'll be late.	[IN:SEND_MESSAGE message [SL:RECIPIENT Nany ] that [SL:CONTENT_EXACT I'll be late ] . ]
messaging	message Vilma right now.	[IN:SEND_MESSAGE message [SL:RECIPIENT Vilma ] right now . ]
messaging	send Lawrence the address where we're supposed to meet Asher.	[IN:SEND_MESSAGE send [SL:RECIPIENT Lawrence ] [SL:CONTENT_EXACT the address where we're supposed to meet Asher ] . ]
messaging	message Zara I think I need a new laptop.	[IN:SEND_MESSAGE message [SL:RECIPIENT Zara ] [SL:CONTENT_EXACT I think I need a new laptop ] . ]
messaging	message Paul I need a lift to work today. My car has no petrol.	[IN:SEND_MESSAGE message [SL:RECIPIENT Paul ] [SL:CONTENT_EXACT I need a lift to work today . My car has no petrol ] . ]
messaging	aText rihanna, you sing very good.	[IN:SEND_MESSAGE aText [SL:RECIPIENT rihanna ] , [SL:CONTENT_EXACT you sing very good ] . ]
messaging	send a text message to Bryce I can't wait to see you.	[IN:SEND_MESSAGE send a text message to [SL:RECIPIENT Bryce ] [SL:CONTENT_EXACT I can't wait to see you ] . ]
messaging	message John what’s her name?	[IN:SEND_MESSAGE message [SL:RECIPIENT John ] [SL:CONTENT_EXACT what ’s her name ] ? ]
messaging	message Anu to send me the final bank statements before six pm.	[IN:SEND_MESSAGE message [SL:RECIPIENT Anu ] to [SL:CONTENT_EXACT send me the final bank statements before six pm ] . ]
messaging	text dad.	[IN:SEND_MESSAGE text [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION dad ] ] ] . ]
messaging	text all contacts.	[IN:SEND_MESSAGE text all contacts . ]
messaging	message, Peter I need to book a flight to Dubai as soon as possible.	[IN:SEND_MESSAGE message , [SL:RECIPIENT Peter ] [SL:CONTENT_EXACT I need to book a flight to Dubai as soon as possible ] . ]
messaging	respond to Nina. I will see you Tuesday morning.	[IN:SEND_MESSAGE respond to [SL:RECIPIENT Nina ] . [SL:CONTENT_EXACT I will see you Tuesday morning ] . ]
messaging	message Peter, I need to cancel the appointment today I had an accident.	[IN:SEND_MESSAGE message [SL:RECIPIENT Peter ] , [SL:CONTENT_EXACT I need to cancel the appointment today I had an accident ] . ]
messaging	text Andy, he is a good guy.	[IN:SEND_MESSAGE text [SL:RECIPIENT Andy ] , [SL:CONTENT_EXACT he is a good guy ] . ]
messaging	text Claudia, I'm stuck in traffic. I'll be there in twenty minutes.	[IN:SEND_MESSAGE text [SL:RECIPIENT Claudia ] , [SL:CONTENT_EXACT I'm stuck in traffic . I'll be there in twenty minutes ] . ]
messaging	text my girlfriend to turn off the air conditioner before she's leaving.	[IN:SEND_MESSAGE text [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION girlfriend ] ] ] to [SL:CONTENT_EXACT turn off the air conditioner before she 's leaving ] . ]
messaging	message John. I need to talk to him tomorrow.	[IN:SEND_MESSAGE message [SL:RECIPIENT John ] . [SL:CONTENT_EXACT I need to talk to him tomorrow ] . ]
messaging	ask Alex are you ready?	[IN:SEND_MESSAGE ask [SL:RECIPIENT Alex ] [SL:CONTENT_EXACT are you ready ] ? ]
messaging	message David and ask him if he's going to come to the barbecue on saturday.	[IN:SEND_MESSAGE message [SL:RECIPIENT David ] and ask him if [SL:CONTENT_EXACT he 's going to come to the barbecue on saturday ] . ]
messaging	message Selena I love you.	[IN:SEND_MESSAGE message [SL:RECIPIENT Selena ] [SL:CONTENT_EXACT I love you ] . ]
messaging	message Mathilda For me chicken half portion please.	[IN:SEND_MESSAGE message [SL:RECIPIENT Mathilda ] For me [SL:CONTENT_EXACT chicken half portion please ] . ]
messaging	draft a note to Bill that I will be there on Thursday.	[IN:SEND_MESSAGE draft a note to [SL:RECIPIENT Bill ] that [SL:CONTENT_EXACT I will be there on Thursday ] . ]
messaging	message Raj that I’m hungry.	[IN:SEND_MESSAGE message [SL:RECIPIENT Raj ] that [SL:CONTENT_EXACT I’m hungry ] . ]
messaging	text Andy on WhatsApp asking for the meeting time and date.	[IN:SEND_MESSAGE text [SL:RECIPIENT Andy ] on [SL:RESOURCE WhatsApp ] asking for [SL:CONTENT_EXACT the meeting time and date ] . ]
messaging	writing to John.	[IN:SEND_MESSAGE writing to [SL:RECIPIENT John ] . ]
messaging	message Mark to drop me the goods.	[IN:SEND_MESSAGE message [SL:RECIPIENT Mark ] to [SL:CONTENT_EXACT drop me the goods ] . ]
messaging	message Francine. The yardworkers will be here at two.	[IN:SEND_MESSAGE message [SL:RECIPIENT Francine ] . [SL:CONTENT_EXACT The yardworkers will be here at two ] . ]
messaging	text my cousin.	[IN:SEND_MESSAGE text [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION cousin ] ] ] . ]
messaging	send text.	[IN:SEND_MESSAGE send text . ]
messaging	message Joy I’m going to paint this weekend.	[IN:SEND_MESSAGE message [SL:RECIPIENT Joy ] [SL:CONTENT_EXACT I’m going to paint this weekend ] . ]
messaging	message Mario to call me back as soon as possible.	[IN:SEND_MESSAGE message [SL:RECIPIENT Mario ] to [SL:CONTENT_EXACT call me back as soon as possible ] . ]
messaging	send a message to Viviane: please call me back as soon as you can.	[IN:SEND_MESSAGE send a message to [SL:RECIPIENT Viviane ] : [SL:CONTENT_EXACT please call me back as soon as you can ] . ]
messaging	text John to send me the work schedule.	[IN:SEND_MESSAGE text [SL:RECIPIENT John ] to [SL:CONTENT_EXACT send me the work schedule ] . ]
messaging	ask my doctor, shall we meet today evening?	[IN:SEND_MESSAGE ask my [SL:RECIPIENT doctor ] , [SL:CONTENT_EXACT shall we meet today evening ] ? ]
messaging	ask Suzie through text if she wants to go for a drink.	[IN:SEND_MESSAGE ask [SL:RECIPIENT Suzie ] through text [SL:CONTENT_EXACT if she wants to go for a drink ] . ]
messaging	send a message to John.	[IN:SEND_MESSAGE send a message to [SL:RECIPIENT John ] . ]
messaging	send a text message to Jackson, are we still up for meeting up for coffee later on today.	[IN:SEND_MESSAGE send a text message to [SL:RECIPIENT Jackson ] , [SL:CONTENT_EXACT are we still up for meeting up for coffee later on today ] . ]
messaging	reply to Peter, i don’t know.	[IN:SEND_MESSAGE reply to [SL:RECIPIENT Peter ] , [SL:CONTENT_EXACT i don’t know ] . ]
messaging	message Sabrina. Tell her I want to see her as soon as possible.	[IN:SEND_MESSAGE message [SL:RECIPIENT Sabrina ] . Tell her [SL:CONTENT_EXACT I want to see her as soon as possible ] . ]
messaging	ask my girlfriend if she bought some milk.	[IN:SEND_MESSAGE ask [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION girlfriend ] ] ] if [SL:CONTENT_EXACT she bought some milk ] . ]
messaging	message Paul I love him very much.	[IN:SEND_MESSAGE message [SL:RECIPIENT Paul ] [SL:CONTENT_EXACT I love him very much ] . ]
messaging	message for brother : i dont know.	[IN:SEND_MESSAGE message for [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION brother ] ] ] : [SL:CONTENT_EXACT i dont know ] . ]
messaging	tell Liam to buy bread.	[IN:SEND_MESSAGE tell [SL:RECIPIENT Liam ] to [SL:CONTENT_EXACT buy bread ] . ]
messaging	message Selena that I love her.	[IN:SEND_MESSAGE message [SL:RECIPIENT Selena ] that [SL:CONTENT_EXACT I love her ] . ]
messaging	message my sister, how are you?	[IN:SEND_MESSAGE message [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] ] ] , [SL:CONTENT_EXACT how are you ] ? ]
messaging	bot, I need er, to start a message.	[IN:SEND_MESSAGE bot , I need er , to start a message . ]
messaging	text Diane. Ask her how she’s doing.	[IN:SEND_MESSAGE text [SL:RECIPIENT Diane ] . Ask her [SL:CONTENT_EXACT how she ’s doing ] . ]
messaging	message Amanda please do not eat the cake in the kitchen.	[IN:SEND_MESSAGE message [SL:RECIPIENT Amanda ] [SL:CONTENT_EXACT please do not eat the cake in the kitchen ] . ]
messaging	message for mom : our cats are lovely.	[IN:SEND_MESSAGE message for [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION mom ] ] ] : [SL:CONTENT_EXACT our cats are lovely ] . ]
messaging	message the dog sitter, don't forget to leave the pet relaxing music on on YouTube before you leave.	[IN:SEND_MESSAGE message the [SL:RECIPIENT dog sitter ] , [SL:CONTENT_EXACT don't forget to leave the pet relaxing music on on YouTube before you leave ] . ]
messaging	send a message to Alex and say: Yes for sure.	[IN:SEND_MESSAGE send a message to [SL:RECIPIENT Alex ] and say : [SL:CONTENT_EXACT Yes for sure ] . ]
messaging	message my mother. I need to see you tomorrow at four pm.	[IN:SEND_MESSAGE message [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION mother ] ] ] . [SL:CONTENT_EXACT I need to see you tomorrow at four pm ] . ]
messaging	message zara I would like to get tickets for the London game of Friday.	[IN:SEND_MESSAGE message [SL:RECIPIENT zara ] [SL:CONTENT_EXACT I would like to get tickets for the London game of Friday ] . ]
messaging	send message to mom have you finished your dinner.	[IN:SEND_MESSAGE send message to [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION mom ] ] ] [SL:CONTENT_EXACT have you finished your dinner ] . ]
messaging	I.M. Bob that I just got to the office.	[IN:SEND_MESSAGE I.M . [SL:RECIPIENT Bob ] that [SL:CONTENT_EXACT I just got to the office ] . ]
messaging	message Jane to tell her I’ll be arriving late.	[IN:SEND_MESSAGE message [SL:RECIPIENT Jane ] to tell her [SL:CONTENT_EXACT I’ll be arriving late ] . ]
messaging	tell Stany that I’m waiting for him.	[IN:SEND_MESSAGE tell [SL:RECIPIENT Stany ] that [SL:CONTENT_EXACT I’m waiting for him ] . ]
messaging	message Scott to ask him to pick up some milk.	[IN:SEND_MESSAGE message [SL:RECIPIENT Scott ] to ask him to [SL:CONTENT_EXACT pick up some milk ] . ]
messaging	ask Quin to give me her notes for business.	[IN:SEND_MESSAGE ask [SL:RECIPIENT Quin ] to [SL:CONTENT_EXACT give me her notes for business ] . ]
messaging	message Alex his car was broken, he need to fix it.	[IN:SEND_MESSAGE message [SL:RECIPIENT Alex ] [SL:CONTENT_EXACT his car was broken , he need to fix it ] . ]
messaging	message Rago the bus is going faster than I expected. I'll be in Juramento and Cabildo in no time!	[IN:SEND_MESSAGE message [SL:RECIPIENT Rago ] [SL:CONTENT_EXACT the bus is going faster than I expected . I'll be in Juramento and Cabildo in no time ] ! ]
messaging	text bob.	[IN:SEND_MESSAGE text [SL:RECIPIENT bob ] . ]
messaging	message Jonh buy for me a package of snack.	[IN:SEND_MESSAGE message [SL:RECIPIENT Jonh ] [SL:CONTENT_EXACT buy for me a package of snack ] . ]
messaging	reply to the message from Kate saying okay.	[IN:SEND_MESSAGE reply to the message from [SL:RECIPIENT Kate ] saying [SL:CONTENT_EXACT okay ] . ]
messaging	text Mark.	[IN:SEND_MESSAGE text [SL:RECIPIENT Mark ] . ]
messaging	message Kathy. Find a YouTube tutorial.	[IN:SEND_MESSAGE message [SL:RECIPIENT Kathy ] . [SL:CONTENT_EXACT Find a YouTube tutorial ] . ]
messaging	message Hannah I'll be there in five minutes.	[IN:SEND_MESSAGE message [SL:RECIPIENT Hannah ] [SL:CONTENT_EXACT I'll be there in five minutes ] . ]
messaging	skype Valerie about the text issue.	[IN:SEND_MESSAGE [SL:RESOURCE skype ] [SL:RECIPIENT Valerie ] about [SL:CONTENT_EXACT the text issue ] . ]
messaging	message Anu to buy an antivirus software urgently.	[IN:SEND_MESSAGE message [SL:RECIPIENT Anu ] to [SL:CONTENT_EXACT buy an antivirus software urgently ] . ]
messaging	tell Brandon to wait there, I'll be five minutes.	[IN:SEND_MESSAGE tell [SL:RECIPIENT Brandon ] to [SL:CONTENT_EXACT wait there , I'll be five minutes ] . ]
