domain	utterance	semantic_parse
weather	Let me know what the weather is like in London	[IN:GET_WEATHER Let me know what the weather is like in [SL:LOCATION London ] ]
weather	What's the weather like currently in Prague	[IN:GET_WEATHER What 's the weather like currently in [SL:LOCATION Prague ] ]
weather	Give me an idea of Perth's weather	[IN:GET_WEATHER Give me an idea of [SL:LOCATION Perth ] 's weather ]
weather	Update me on Capetown's weather	[IN:GET_WEATHER Update me on [SL:LOCATION Capetown ] 's weather ]
weather	Is Ontario having snow today?	[IN:GET_WEATHER Is [SL:LOCATION Ontario ] having [SL:WEATHER_ATTRIBUTE snow ] [SL:DATE_TIME today ] ? ]
weather	Show me how the weather is in sydney.	[IN:GET_WEATHER Show me how the weather is in [SL:LOCATION sydney ] . ]
weather	How is the weather in tokyo?	[IN:GET_WEATHER How is the weather in [SL:LOCATION tokyo ] ? ]
weather	Display weather in helsinki.	[IN:GET_WEATHER Display weather in [SL:LOCATION helsinki ] . ]
weather	Confirm the weather in Sydney	[IN:GET_WEATHER Confirm the weather in [SL:LOCATION Sydney ] ]
weather	Let me know the forecast for Brisbane	[IN:GET_WEATHER Let me know the forecast for [SL:LOCATION Brisbane ] ]
weather	Tell me the weather in Brisbane	[IN:GET_WEATHER Tell me the weather in [SL:LOCATION Brisbane ] ]
weather	Can you let me know what the weather in Thessaloniki, Greece?	[IN:GET_WEATHER Can you let me know what the weather in [SL:LOCATION Thessaloniki , Greece ] ? ]
weather	I want to know what the water is like in Brisbane.	[IN:GET_WEATHER I want to know what the water is like in [SL:LOCATION Brisbane ] . ]
weather	Will you tell me what the weather is in Kabul?	[IN:GET_WEATHER Will you tell me what the weather is in [SL:LOCATION Kabul ] ? ]
weather	Show me the weather in Kandy, Sri Lanka	[IN:GET_WEATHER Show me the weather in [SL:LOCATION Kandy , Sri Lanka ] ]
weather	I would like to see the weather in Sydney, Australia	[IN:GET_WEATHER I would like to see the weather in [SL:LOCATION Sydney , Australia ] ]
weather	Please display the weather in Madrid, Spain	[IN:GET_WEATHER Please display the weather in [SL:LOCATION Madrid , Spain ] ]
weather	Gold Coast weather now please	[IN:GET_WEATHER [SL:LOCATION Gold Coast ] weather now please ]
weather	Inner city Melbourne weather	[IN:GET_WEATHER [SL:LOCATION Inner city Melbourne ] weather ]
weather	What is the weather in Sydney?	[IN:GET_WEATHER What is the weather in [SL:LOCATION Sydney ] ? ]
weather	What is the weather like in Adelaide?	[IN:GET_WEATHER What is the weather like in [SL:LOCATION Adelaide ] ? ]
weather	Give me Adelaide's weather	[IN:GET_WEATHER Give me [SL:LOCATION Adelaide ] 's weather ]
weather	Tell me what the weather is in Adelaide	[IN:GET_WEATHER Tell me what the weather is in [SL:LOCATION Adelaide ] ]
weather	What's the weather forecast in Kenthurst like?	[IN:GET_WEATHER What 's the weather forecast in [SL:LOCATION Kenthurst ] like ? ]
weather	Tell me the weather in Pasadena	[IN:GET_WEATHER Tell me the weather in [SL:LOCATION Pasadena ] ]
weather	I need the weather forecast for Kenthurst.	[IN:GET_WEATHER I need the weather forecast for [SL:LOCATION Kenthurst ] . ]
weather	Tell me today's forecast for The West Island, Montreal.	[IN:GET_WEATHER Tell me [SL:DATE_TIME today ] 's forecast for [SL:LOCATION The West Island , Montreal ] . ]
weather	Will it rain in Manhattan today?	[IN:GET_WEATHER Will it [SL:WEATHER_ATTRIBUTE rain ] in [SL:LOCATION Manhattan ] [SL:DATE_TIME today ] ? ]
weather	What's the weather like in Portugal	[IN:GET_WEATHER What 's the weather like in [SL:LOCATION Portugal ] ]
weather	Is it cold in London now	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE cold ] in [SL:LOCATION London ] now ]
weather	What temperature is it in Sydney	[IN:GET_WEATHER What temperature is it in [SL:LOCATION Sydney ] ]
weather	What's the weather like in Sydney?	[IN:GET_WEATHER What 's the weather like in [SL:LOCATION Sydney ] ? ]
weather	Please tell me the weather in Tokyo	[IN:GET_WEATHER Please tell me the weather in [SL:LOCATION Tokyo ] ]
weather	The weather for New York is?	[IN:GET_WEATHER The weather for [SL:LOCATION New York ] is ? ]
weather	Weather for Brisbane please	[IN:GET_WEATHER Weather for [SL:LOCATION Brisbane ] please ]
weather	What's it like in Washington?	[IN:GET_WEATHER What 's it like in [SL:LOCATION Washington ] ? ]
weather	Could you tell me the weather in Paris?	[IN:GET_WEATHER Could you tell me the weather in [SL:LOCATION Paris ] ? ]
weather	What's the weather in Melbourne?	[IN:GET_WEATHER What 's the weather in [SL:LOCATION Melbourne ] ? ]
weather	What is the weather forecast for Denmark?	[IN:GET_WEATHER What is the weather forecast for [SL:LOCATION Denmark ] ? ]
weather	What weather is forecast for Perth, Australia?	[IN:GET_WEATHER What weather is forecast for [SL:LOCATION Perth , Australia ] ? ]
weather	What is the weather in San Jose?	[IN:GET_WEATHER What is the weather in [SL:LOCATION San Jose ] ? ]
weather	What's happening with the weather in Melbourne	[IN:GET_WEATHER What 's happening with the weather in [SL:LOCATION Melbourne ] ]
weather	Find the weather report for Queenstown, NZ	[IN:GET_WEATHER Find the weather report for [SL:LOCATION Queenstown , NZ ] ]
weather	What's the weather like in Sydney, Australia.	[IN:GET_WEATHER What 's the weather like in [SL:LOCATION Sydney , Australia ] . ]
weather	Tell me the weather forecasts in Paris, France.	[IN:GET_WEATHER Tell me the weather forecasts in [SL:LOCATION Paris , France ] . ]
weather	What's the weather forecasts for Madrid, Spain.	[IN:GET_WEATHER What 's the weather forecasts for [SL:LOCATION Madrid , Spain ] . ]
weather	Tell me the current weather in Sydney, Australia.	[IN:GET_WEATHER Tell me the current weather in [SL:LOCATION Sydney , Australia ] . ]
weather	What's the weather like in New York?	[IN:GET_WEATHER What 's the weather like in [SL:LOCATION New York ] ? ]
weather	Tell me the weather forecast for Los Angeles.	[IN:GET_WEATHER Tell me the weather forecast for [SL:LOCATION Los Angeles ] . ]
weather	What kind of weather is London currently experiencing?	[IN:GET_WEATHER What kind of weather is [SL:LOCATION London ] currently experiencing ? ]
weather	Describe Sydney's weather right now	[IN:GET_WEATHER Describe [SL:LOCATION Sydney ] 's weather right now ]
weather	Tell me what the weather is like in Alice Springs	[IN:GET_WEATHER Tell me what the weather is like in [SL:LOCATION Alice Springs ] ]
weather	Give me the forecast for Sydney	[IN:GET_WEATHER Give me the forecast for [SL:LOCATION Sydney ] ]
weather	Weather in England!	[IN:GET_WEATHER Weather in [SL:LOCATION England ] ! ]
weather	Weather in Melbourne, please	[IN:GET_WEATHER Weather in [SL:LOCATION Melbourne ] , please ]
weather	What type of weather is Cowes Victoria having	[IN:GET_WEATHER What type of weather is [SL:LOCATION Cowes Victoria ] having ]
weather	What is the weather like in Cowes	[IN:GET_WEATHER What is the weather like in [SL:LOCATION Cowes ] ]
weather	What weather is Cowes experiencing	[IN:GET_WEATHER What weather is [SL:LOCATION Cowes ] experiencing ]
weather	can you tell me the current weather in perth	[IN:GET_WEATHER can you tell me the current weather in [SL:LOCATION perth ] ]
weather	what is the current weather in geelong please	[IN:GET_WEATHER what is the current weather in [SL:LOCATION geelong ] please ]
weather	tell me what the weather is in ballarat please	[IN:GET_WEATHER tell me what the weather is in [SL:LOCATION ballarat ] please ]
weather	What's the weather prediction in Brisbane today?	[IN:GET_WEATHER What 's the weather prediction in [SL:LOCATION Brisbane ] [SL:DATE_TIME today ] ? ]
weather	Need to know the weather in Brisbane right now, ta.	[IN:GET_WEATHER Need to know the weather in [SL:LOCATION Brisbane ] right now , ta . ]
weather	Do you know what the weather in London is like right now?	[IN:GET_WEATHER Do you know what the weather in [SL:LOCATION London ] is like right now ? ]
weather	How is the weather in Sydney?	[IN:GET_WEATHER How is the weather in [SL:LOCATION Sydney ] ? ]
weather	Is it cold in Tokyo?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE cold ] in [SL:LOCATION Tokyo ] ? ]
weather	Is Adelaide cold today?	[IN:GET_WEATHER Is [SL:LOCATION Adelaide ] [SL:WEATHER_ATTRIBUTE cold ] [SL:DATE_TIME today ] ? ]
weather	what's the weather doing in New York?	[IN:GET_WEATHER what 's the weather doing in [SL:LOCATION New York ] ? ]
weather	Tell me about London's weather	[IN:GET_WEATHER Tell me about [SL:LOCATION London ] 's weather ]
weather	Auckland weather now please	[IN:GET_WEATHER [SL:LOCATION Auckland ] weather now please ]
weather	whats the weather in lima	[IN:GET_WEATHER whats the weather in [SL:LOCATION lima ] ]
weather	in hong kong what is the temperature	[IN:GET_WEATHER in [SL:LOCATION hong kong ] what is the temperature ]
weather	whats the weather like in paris	[IN:GET_WEATHER whats the weather like in [SL:LOCATION paris ] ]
weather	What's the weather forecast for Melbourne?	[IN:GET_WEATHER What 's the weather forecast for [SL:LOCATION Melbourne ] ? ]
weather	What's the weather like in Hobart?	[IN:GET_WEATHER What 's the weather like in [SL:LOCATION Hobart ] ? ]
weather	I want the weather conditions for Sydney.	[IN:GET_WEATHER I want the weather conditions for [SL:LOCATION Sydney ] . ]
weather	What's the weather like in Sydney?	[IN:GET_WEATHER What 's the weather like in [SL:LOCATION Sydney ] ? ]
weather	How is the weather in London?	[IN:GET_WEATHER How is the weather in [SL:LOCATION London ] ? ]
weather	Tell me about New York's weather.	[IN:GET_WEATHER Tell me about [SL:LOCATION New York ] 's weather . ]
weather	What's the weather like in Sydney?	[IN:GET_WEATHER What 's the weather like in [SL:LOCATION Sydney ] ? ]
weather	Give me the weather in Darwin, Australia, please.	[IN:GET_WEATHER Give me the weather in [SL:LOCATION Darwin , Australia ] , please . ]
weather	Tell me the weather in Sydney, New South Wales.	[IN:GET_WEATHER Tell me the weather in [SL:LOCATION Sydney , New South Wales ] . ]
weather	What is the forecast for Perth?	[IN:GET_WEATHER What is the forecast for [SL:LOCATION Perth ] ? ]
weather	What's the weather in Melbourne?	[IN:GET_WEATHER What 's the weather in [SL:LOCATION Melbourne ] ? ]
weather	weather downer	[IN:GET_WEATHER weather [SL:LOCATION downer ] ]
weather	what is the weather in Nashville?	[IN:GET_WEATHER what is the weather in [SL:LOCATION Nashville ] ? ]
weather	Tell me the weather in London.	[IN:GET_WEATHER Tell me the weather in [SL:LOCATION London ] . ]
weather	How's the weather looking in Brisbane?	[IN:GET_WEATHER How 's the weather looking in [SL:LOCATION Brisbane ] ? ]
weather	What's the weather like in London	[IN:GET_WEATHER What 's the weather like in [SL:LOCATION London ] ]
weather	I need to know the weather in Cairo	[IN:GET_WEATHER I need to know the weather in [SL:LOCATION Cairo ] ]
weather	weather forecast for Sydney airport please	[IN:GET_WEATHER weather forecast for [SL:LOCATION Sydney airport ] please ]
weather	What's the weather like in Melbourne?	[IN:GET_WEATHER What 's the weather like in [SL:LOCATION Melbourne ] ? ]
weather	How is the weather in Sydney?	[IN:GET_WEATHER How is the weather in [SL:LOCATION Sydney ] ? ]
weather	Give me the weather for Perth.	[IN:GET_WEATHER Give me the weather for [SL:LOCATION Perth ] . ]
weather	What is the forecast for Sacramento?	[IN:GET_WEATHER What is the forecast for [SL:LOCATION Sacramento ] ? ]
weather	How is the weather in New York	[IN:GET_WEATHER How is the weather in [SL:LOCATION New York ] ]
weather	Show me the weather for California	[IN:GET_WEATHER Show me the weather for [SL:LOCATION California ] ]
weather	Find me the weather in Sydney	[IN:GET_WEATHER Find me the weather in [SL:LOCATION Sydney ] ]
weather	What is the temperature like in England?	[IN:GET_WEATHER What is the temperature like in [SL:LOCATION England ] ? ]
weather	how is the temperature in Texas	[IN:GET_WEATHER how is the temperature in [SL:LOCATION Texas ] ]
weather	let me know the temperature in Bombay	[IN:GET_WEATHER let me know the temperature in [SL:LOCATION Bombay ] ]
weather	highlight the Hyderabad's temperature	[IN:GET_WEATHER highlight the [SL:LOCATION Hyderabad ] 's temperature ]
weather	tell me the weather in london	[IN:GET_WEATHER tell me the weather in [SL:LOCATION london ] ]
weather	Show me the weather in Kenthurst?	[IN:GET_WEATHER Show me the weather in [SL:LOCATION Kenthurst ] ? ]
weather	Weather in Dunedin?	[IN:GET_WEATHER Weather in [SL:LOCATION Dunedin ] ? ]
weather	I would like to know the weather in New York	[IN:GET_WEATHER I would like to know the weather in [SL:LOCATION New York ] ]
weather	Tell me the forecast for Western Australia?	[IN:GET_WEATHER Tell me the forecast for [SL:LOCATION Western Australia ] ? ]
weather	how's the weather in Melbourne.	[IN:GET_WEATHER how 's the weather in [SL:LOCATION Melbourne ] . ]
weather	Is it cooler in Brisbane.	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE cooler ] in [SL:LOCATION Brisbane ] . ]
weather	Will it rain in Hobart today.	[IN:GET_WEATHER Will it [SL:WEATHER_ATTRIBUTE rain ] in [SL:LOCATION Hobart ] [SL:DATE_TIME today ] . ]
weather	What's the weather like on the Gold Coast?	[IN:GET_WEATHER What 's the weather like on [SL:LOCATION the Gold Coast ] ? ]
weather	Tell me the current weather conditions in Sydney, Australia.	[IN:GET_WEATHER Tell me the current weather conditions in [SL:LOCATION Sydney , Australia ] . ]
weather	How's the weather conditions at Uluru?	[IN:GET_WEATHER How 's the weather conditions at [SL:LOCATION Uluru ] ? ]
weather	Broadcast the weather in Beijing to me	[IN:GET_WEATHER Broadcast the weather in [SL:LOCATION Beijing ] to me ]
weather	Show me the weather report for Paris	[IN:GET_WEATHER Show me the weather report for [SL:LOCATION Paris ] ]
weather	Check the weather details for London	[IN:GET_WEATHER Check the weather details for [SL:LOCATION London ] ]
weather	What will the weather be like in California today?	[IN:GET_WEATHER What will the weather be like in [SL:LOCATION California ] [SL:DATE_TIME today ] ? ]
weather	What is the weather in Sydney?	[IN:GET_WEATHER What is the weather in [SL:LOCATION Sydney ] ? ]
weather	inform me on perths weather	[IN:GET_WEATHER inform me on [SL:LOCATION perths ] weather ]
weather	whats the weather looking like in paris	[IN:GET_WEATHER whats the weather looking like in [SL:LOCATION paris ] ]
weather	hello, what is the weather in zurich	[IN:GET_WEATHER hello , what is the weather in [SL:LOCATION zurich ] ]
weather	What's Tokyo, Japan looking like right now?	[IN:GET_WEATHER What 's [SL:LOCATION Tokyo , Japan ] looking like right now ? ]
weather	Is Sydney, Australia hot?	[IN:GET_WEATHER Is [SL:LOCATION Sydney , Australia ] [SL:WEATHER_ATTRIBUTE hot ] ? ]
weather	What's the weather situation in LA?	[IN:GET_WEATHER What 's the weather situation in [SL:LOCATION LA ] ? ]
weather	Show me the roecast for Melbourne	[IN:GET_WEATHER Show me the roecast for [SL:LOCATION Melbourne ] ]
weather	Display weather for Toronto	[IN:GET_WEATHER Display weather for [SL:LOCATION Toronto ] ]
weather	what is the weather like in Perth	[IN:GET_WEATHER what is the weather like in [SL:LOCATION Perth ] ]
weather	What will the weather be like in MLB tomorrow	[IN:GET_WEATHER What will the weather be like in [SL:LOCATION MLB ] [SL:DATE_TIME tomorrow ] ]
weather	Give me the forecast for Sydney.	[IN:GET_WEATHER Give me the forecast for [SL:LOCATION Sydney ] . ]
weather	Bring up weather for Alice springs please	[IN:GET_WEATHER Bring up weather for [SL:LOCATION Alice springs ] please ]
weather	What's the weather like in New York today	[IN:GET_WEATHER What 's the weather like in [SL:LOCATION New York ] [SL:DATE_TIME today ] ]
weather	What is the forecast for Sydney	[IN:GET_WEATHER What is the forecast for [SL:LOCATION Sydney ] ]
weather	Give me today's forecast for Sydney	[IN:GET_WEATHER Give me today 's forecast for [SL:LOCATION Sydney ] ]
weather	What is the weather in Brisbane today?	[IN:GET_WEATHER What is the weather in [SL:LOCATION Brisbane ] [SL:DATE_TIME today ] ? ]
weather	Weather update for London please	[IN:GET_WEATHER Weather update for [SL:LOCATION London ] please ]
weather	How's the weather in Paris?	[IN:GET_WEATHER How 's the weather in [SL:LOCATION Paris ] ? ]
weather	Weather forecast for Melbourne, please	[IN:GET_WEATHER Weather forecast for [SL:LOCATION Melbourne ] , please ]
weather	What's the weather going to be like today in Melbourne?	[IN:GET_WEATHER What 's the weather going to be like [SL:DATE_TIME today ] in [SL:LOCATION Melbourne ] ? ]
weather	Weather London	[IN:GET_WEATHER Weather [SL:LOCATION London ] ]
weather	How's the weather in Melbourne?	[IN:GET_WEATHER How 's the weather in [SL:LOCATION Melbourne ] ? ]
weather	What's the weather look like in Sydney?	[IN:GET_WEATHER What 's the weather look like in [SL:LOCATION Sydney ] ? ]
weather	Sydney Weather prediction, thanks.	[IN:GET_WEATHER [SL:LOCATION Sydney ] Weather prediction , thanks . ]
weather	How's the weather in New York?	[IN:GET_WEATHER How 's the weather in [SL:LOCATION New York ] ? ]
weather	Let me know the temperature in London.	[IN:GET_WEATHER Let me know the temperature in [SL:LOCATION London ] . ]
weather	Give me Sydney's weather report.	[IN:GET_WEATHER Give me [SL:LOCATION Sydney ] 's weather report . ]
weather	I want to know Auckland's weather.	[IN:GET_WEATHER I want to know [SL:LOCATION Auckland ] 's weather . ]
weather	I need to know what the weather is doing in Kathmandu.	[IN:GET_WEATHER I need to know what the weather is doing in [SL:LOCATION Kathmandu ] . ]
weather	Request weather conditions in New York.	[IN:GET_WEATHER Request weather conditions in [SL:LOCATION New York ] . ]
weather	Display weather in Peru.	[IN:GET_WEATHER Display weather in [SL:LOCATION Peru ] . ]
weather	What's the London weather?	[IN:GET_WEATHER What 's the [SL:LOCATION London ] weather ? ]
weather	Give me weather info for Oslo	[IN:GET_WEATHER Give me weather info for [SL:LOCATION Oslo ] ]
weather	Weather for Austin please	[IN:GET_WEATHER Weather for [SL:LOCATION Austin ] please ]
weather	What's the weather in London?	[IN:GET_WEATHER What 's the weather in [SL:LOCATION London ] ? ]
weather	Display forecast for Moscow	[IN:GET_WEATHER Display forecast for [SL:LOCATION Moscow ] ]
weather	Show me the weather in Perth, Scotland	[IN:GET_WEATHER Show me the weather in [SL:LOCATION Perth , Scotland ] ]
weather	what's the temperature in Sydney, Australia?	[IN:GET_WEATHER what 's the temperature in [SL:LOCATION Sydney , Australia ] ? ]
weather	tell me about the weather in Moscow	[IN:GET_WEATHER tell me about the weather in [SL:LOCATION Moscow ] ]
weather	I'd like to know what the weather is in St Catherines, Ontario	[IN:GET_WEATHER I'd like to know what the weather is in [SL:LOCATION St Catherines , Ontario ] ]
weather	Whats the weather in Brisbane?	[IN:GET_WEATHER Whats the weather in [SL:LOCATION Brisbane ] ? ]
weather	Can I get a forecast for Alberta?	[IN:GET_WEATHER Can I get a forecast for [SL:LOCATION Alberta ] ? ]
weather	Give me Singapore weather	[IN:GET_WEATHER Give me [SL:LOCATION Singapore ] weather ]
weather	Weather forecast for Perth Australia please.	[IN:GET_WEATHER Weather forecast for [SL:LOCATION Perth Australia ] please . ]
weather	What's the weather like over in Melbourne?	[IN:GET_WEATHER What 's the weather like over in [SL:LOCATION Melbourne ] ? ]
weather	Can you tell me what the weather is like in Auckland right now?	[IN:GET_WEATHER Can you tell me what the weather is like in [SL:LOCATION Auckland ] right now ? ]
weather	Tell me the weather in Papaette ?	[IN:GET_WEATHER Tell me the weather in [SL:LOCATION Papaette ] ? ]
weather	What is the weather like in Sydney now?	[IN:GET_WEATHER What is the weather like in [SL:LOCATION Sydney ] now ? ]
weather	Weather in Sydney please	[IN:GET_WEATHER Weather in [SL:LOCATION Sydney ] please ]
weather	Hi conversational bot, please clarify to me what the weather is like in Rome?	[IN:GET_WEATHER Hi conversational bot , please clarify to me what the weather is like in [SL:LOCATION Rome ] ? ]
weather	What is the temperature like in Berlin?	[IN:GET_WEATHER What is the temperature like in [SL:LOCATION Berlin ] ? ]
weather	Make the weather in Amsterdam known to me.	[IN:GET_WEATHER Make the weather in [SL:LOCATION Amsterdam ] known to me . ]
weather	What’s the weather in Auckland?	[IN:GET_WEATHER What ’s the weather in [SL:LOCATION Auckland ] ? ]
weather	Display Hawaiian weather	[IN:GET_WEATHER Display [SL:LOCATION Hawaiian ] weather ]
weather	Forecast for London	[IN:GET_WEATHER Forecast for [SL:LOCATION London ] ]
weather	Let me know what the weather is like in Prague	[IN:GET_WEATHER Let me know what the weather is like in [SL:LOCATION Prague ] ]
weather	Currently what kind of weather is happening in Prague	[IN:GET_WEATHER Currently what kind of weather is happening in [SL:LOCATION Prague ] ]
weather	Update me on the weather in Prague	[IN:GET_WEATHER Update me on the weather in [SL:LOCATION Prague ] ]
weather	Whats the weather like in Tokyo?	[IN:GET_WEATHER Whats the weather like in [SL:LOCATION Tokyo ] ? ]
weather	Hows the weather in Amsterdam?	[IN:GET_WEATHER Hows the weather in [SL:LOCATION Amsterdam ] ? ]
weather	Can you tell me what is the weather is like in Budapest?	[IN:GET_WEATHER Can you tell me what is the weather is like in [SL:LOCATION Budapest ] ? ]
weather	Weather in New York	[IN:GET_WEATHER Weather in [SL:LOCATION New York ] ]
weather	Forecast for Victoria	[IN:GET_WEATHER Forecast for [SL:LOCATION Victoria ] ]
weather	Whats the weather like in Brisbane?	[IN:GET_WEATHER Whats the weather like in [SL:LOCATION Brisbane ] ? ]
weather	What's the weather like in Sydney?	[IN:GET_WEATHER What 's the weather like in [SL:LOCATION Sydney ] ? ]
weather	How's the weather looking in Zürich, Switzerland?	[IN:GET_WEATHER How 's the weather looking in [SL:LOCATION Zürich , Switzerland ] ? ]
weather	Give me the weather in Wollongong	[IN:GET_WEATHER Give me the weather in [SL:LOCATION Wollongong ] ]
weather	Indicate climate in Alaska.	[IN:GET_WEATHER Indicate climate in [SL:LOCATION Alaska ] . ]
weather	Show me the weather in  Venice.	[IN:GET_WEATHER Show me the weather in [SL:LOCATION Venice ] . ]
weather	Please illustrate weather in Hawaii.	[IN:GET_WEATHER Please illustrate weather in [SL:LOCATION Hawaii ] . ]
weather	Let's have the weather in Sydney	[IN:GET_WEATHER Let 's have the weather in [SL:LOCATION Sydney ] ]
weather	Update me on Melbourne's weather	[IN:GET_WEATHER Update me on [SL:LOCATION Melbourne ] 's weather ]
weather	Please weather in Perth	[IN:GET_WEATHER Please weather in [SL:LOCATION Perth ] ]
weather	How is the weather in Sydney?	[IN:GET_WEATHER How is the weather in [SL:LOCATION Sydney ] ? ]
weather	Can I have the weather of New York	[IN:GET_WEATHER Can I have the weather of [SL:LOCATION New York ] ]
weather	Tell me the weather in Brisbane	[IN:GET_WEATHER Tell me the weather in [SL:LOCATION Brisbane ] ]
weather	What is the current snow depth on the Thredbo ski fields?	[IN:UNSUPPORTED_WEATHER What is the current [SL:WEATHER_ATTRIBUTE snow ] depth on the Thredbo ski fields ? ]
weather	How is the weather on Sydney Harbour right now?	[IN:GET_WEATHER How is the weather on [SL:LOCATION Sydney Harbour ] right now ? ]
weather	What's the weather like in Hong Kong?	[IN:GET_WEATHER What 's the weather like in [SL:LOCATION Hong Kong ] ? ]
weather	Could you tell me about the weather in Canberra, Australia?	[IN:GET_WEATHER Could you tell me about the weather in [SL:LOCATION Canberra , Australia ] ? ]
weather	I need to know the weather for Taipei	[IN:GET_WEATHER I need to know the weather for [SL:LOCATION Taipei ] ]
weather	What is the weather in Melbourne?	[IN:GET_WEATHER What is the weather in [SL:LOCATION Melbourne ] ? ]
weather	What's the weather doing in Adelaide?	[IN:GET_WEATHER What 's the weather doing in [SL:LOCATION Adelaide ] ? ]
weather	How's the weather in WA?	[IN:GET_WEATHER How 's the weather in [SL:LOCATION WA ] ? ]
weather	how hot is it in cairns	[IN:GET_WEATHER how [SL:WEATHER_ATTRIBUTE hot ] is it in [SL:LOCATION cairns ] ]
weather	any rain in port vila	[IN:GET_WEATHER any [SL:WEATHER_ATTRIBUTE rain ] in [SL:LOCATION port vila ] ]
weather	how cool is it in noosa now	[IN:GET_WEATHER how [SL:WEATHER_ATTRIBUTE cool ] is it in [SL:LOCATION noosa ] now ]
weather	Can you tell me the weather in Sydney?	[IN:GET_WEATHER Can you tell me the weather in [SL:LOCATION Sydney ] ? ]
weather	I need to know the weather in Manila.	[IN:GET_WEATHER I need to know the weather in [SL:LOCATION Manila ] . ]
weather	What is the weather like in Hong Kong?	[IN:GET_WEATHER What is the weather like in [SL:LOCATION Hong Kong ] ? ]
weather	What is the weather like for Sydney?	[IN:GET_WEATHER What is the weather like for [SL:LOCATION Sydney ] ? ]
weather	Tell me the weather for Perth, please	[IN:GET_WEATHER Tell me the weather for [SL:LOCATION Perth ] , please ]
weather	weather tathra	[IN:GET_WEATHER weather [SL:LOCATION tathra ] ]
weather	weather in florida	[IN:GET_WEATHER weather in [SL:LOCATION florida ] ]
weather	What is the weather in Sydney?	[IN:GET_WEATHER What is the weather in [SL:LOCATION Sydney ] ? ]
weather	Weather forecast for Brisbane please.	[IN:GET_WEATHER Weather forecast for [SL:LOCATION Brisbane ] please . ]
weather	Can you tell me Sydney's weather thanks.	[IN:GET_WEATHER Can you tell me [SL:LOCATION Sydney ] 's weather thanks . ]
weather	what is the weather in sydney?	[IN:GET_WEATHER what is the weather in [SL:LOCATION sydney ] ? ]
weather	HK weather now	[IN:GET_WEATHER [SL:LOCATION HK ] weather now ]
weather	Tell me what the weather is like in Moscow	[IN:GET_WEATHER Tell me what the weather is like in [SL:LOCATION Moscow ] ]
weather	Show me the weather for Orlando	[IN:GET_WEATHER Show me the weather for [SL:LOCATION Orlando ] ]
weather	Let me see the weather in Chicago	[IN:GET_WEATHER Let me see the weather in [SL:LOCATION Chicago ] ]
weather	What is the weather outside in Sidney?	[IN:GET_WEATHER What is the weather outside in [SL:LOCATION Sidney ] ? ]
weather	Whats the weather in perth	[IN:GET_WEATHER Whats the weather in [SL:LOCATION perth ] ]
weather	The weather in New York please	[IN:GET_WEATHER The weather in [SL:LOCATION New York ] please ]
weather	Can youp please tell me the weather in Sydney	[IN:GET_WEATHER Can youp please tell me the weather in [SL:LOCATION Sydney ] ]
weather	what's it like in melbourne	[IN:GET_WEATHER what 's it like in [SL:LOCATION melbourne ] ]
weather	sydney forecast please	[IN:GET_WEATHER [SL:LOCATION sydney ] forecast please ]
weather	give me aucklands weather	[IN:GET_WEATHER give me [SL:LOCATION aucklands ] weather ]
weather	Weather for Athens?	[IN:GET_WEATHER Weather for [SL:LOCATION Athens ] ? ]
weather	What's the weather in Tokyo?	[IN:GET_WEATHER What 's the weather in [SL:LOCATION Tokyo ] ? ]
weather	What's the weather for Quito?	[IN:GET_WEATHER What 's the weather for [SL:LOCATION Quito ] ? ]
weather	what is the weather like in Sydney today	[IN:GET_WEATHER what is the weather like in [SL:LOCATION Sydney ] [SL:DATE_TIME today ] ]
weather	what's the forecast for Wigan, UK	[IN:GET_WEATHER what 's the forecast for [SL:LOCATION Wigan , UK ] ]
weather	How's the weather in New York	[IN:GET_WEATHER How 's the weather in [SL:LOCATION New York ] ]
weather	Weather in Perth please?	[IN:GET_WEATHER Weather in [SL:LOCATION Perth ] please ? ]
weather	Will it rain in Goldcoast today?	[IN:GET_WEATHER Will it [SL:WEATHER_ATTRIBUTE rain ] in [SL:LOCATION Goldcoast ] [SL:DATE_TIME today ] ? ]
weather	What is the weather in sydney?	[IN:GET_WEATHER What is the weather in [SL:LOCATION sydney ] ? ]
weather	what's the current weather in Sydney?	[IN:GET_WEATHER what 's the current weather in [SL:LOCATION Sydney ] ? ]
weather	tell me about sydney's current weather	[IN:GET_WEATHER tell me about [SL:LOCATION sydney ] 's current weather ]
weather	what's the weather like in sydney at the moment?	[IN:GET_WEATHER what 's the weather like in [SL:LOCATION sydney ] at the moment ? ]
weather	Fetch me the weather in melbourne	[IN:GET_WEATHER Fetch me the weather in [SL:LOCATION melbourne ] ]
weather	Could you tell me what the weather is currently in Santiago?	[IN:GET_WEATHER Could you tell me what the weather is currently in [SL:LOCATION Santiago ] ? ]
weather	Find out what the weather is like in Darwin	[IN:GET_WEATHER Find out what the weather is like in [SL:LOCATION Darwin ] ]
weather	Could you give me a rain  forecast for Sydney NSW Australia	[IN:GET_WEATHER Could you give me a [SL:WEATHER_ATTRIBUTE rain ] forecast for [SL:LOCATION Sydney NSW Australia ] ]
