domain	utterance	semantic_parse
timer	How much time do I have left	[IN:GET_TIMER How much [SL:METHOD_TIMER time ] do I have left ]
timer	Set daily timer at 3pm for 15 minutes	[IN:UNSUPPORTED_TIMER Set daily timer at 3 pm for 15 minutes ]
timer	How much time is left	[IN:GET_TIMER How much [SL:METHOD_TIMER time ] is left ]
timer	set cookie timer for 12 min	[IN:UNSUPPORTED_TIMER set cookie timer for 12 min ]
timer	Add 10 minutes to every timer that's on	[IN:UNSUPPORTED_TIMER Add 10 minutes to every timer that 's on ]
timer	Time remaining	[IN:GET_TIMER [SL:METHOD_TIMER Time ] remaining ]
timer	mute timer every 2 days	[IN:UNSUPPORTED_TIMER mute timer every 2 days ]
timer	Set timer for 10 minutes and then one for 3 minutes	[IN:UNSUPPORTED_TIMER Set timer for 10 minutes and then one for 3 minutes ]
timer	Notify me every half hour	[IN:UNSUPPORTED_TIMER Notify me every half hour ]
timer	Mute the timer please	[IN:UNSUPPORTED_TIMER Mute the timer please ]
timer	i need the timer to go off every 90 seconds	[IN:UNSUPPORTED_TIMER i need the timer to go off every 90 seconds ]
timer	How much time is left on the timer	[IN:GET_TIMER How much time is left on the [SL:METHOD_TIMER timer ] ]
timer	How much time is needed to bake a ham	[IN:UNSUPPORTED_TIMER How much time is needed to bake a ham ]
timer	Can you set a timer for every 5 minutes	[IN:UNSUPPORTED_TIMER Can you set a timer for every 5 minutes ]
timer	Start the timer again after 3 minutes	[IN:CREATE_TIMER Start the timer again after 3 minutes ]
timer	Stop stopwatch	[IN:PAUSE_TIMER Stop [SL:METHOD_TIMER stopwatch ] ]
timer	Set a timer to go off every minute for the next five	[IN:UNSUPPORTED_TIMER Set a timer to go off every minute for the [SL:ORDINAL next ] five ]
timer	Delete my my hair appointment	[IN:UNSUPPORTED_TIMER Delete my my hair appointment ]
timer	set the timer to countdown from 10 minutes with a 1 minute warning	[IN:UNSUPPORTED_TIMER set the timer to countdown from 10 minutes with a 1 minute warning ]
timer	How much time do I have left	[IN:GET_TIMER How much [SL:METHOD_TIMER time ] do I have left ]
timer	how much time is left	[IN:GET_TIMER how much [SL:METHOD_TIMER time ] is left ]
timer	Set camera timer	[IN:CREATE_TIMER Set camera [SL:METHOD_TIMER timer ] ]
timer	Set timer for 3 minutes then 5 minutes then 3 minutes again	[IN:UNSUPPORTED_TIMER Set timer for 3 minutes then 5 minutes then 3 minutes again ]
timer	Pause, reset timer and add 15 minutes	[IN:PAUSE_TIMER Pause , reset timer and add 15 minutes ]
timer	How much longer before the timer goes off	[IN:GET_TIMER How much longer before the timer goes off ]
timer	5 minute snooze set	[IN:UPDATE_TIMER 5 minute snooze set ]
timer	ding in 4 minutes	[IN:UNSUPPORTED_TIMER ding in 4 minutes ]
timer	please set alarm for every 3 minutes of 12 minutes	[IN:UNSUPPORTED_TIMER please set alarm for every 3 minutes of 12 minutes ]
timer	Set timer to ring every minute for 5 minutes	[IN:UNSUPPORTED_TIMER Set timer to ring every minute for 5 minutes ]
timer	has it been 15 minutes yet	[IN:GET_TIMER has it been 15 minutes yet ]
timer	how much time do I have left	[IN:GET_TIMER how much [SL:METHOD_TIMER time ] do I have left ]
timer	pause stop watch	[IN:UNSUPPORTED_TIMER pause stop watch ]
timer	Set timer for every 5 minutes	[IN:UNSUPPORTED_TIMER Set [SL:METHOD_TIMER timer ] for every [SL:DATE_TIME 5 minutes ] ]
timer	president of china	[IN:UNSUPPORTED_TIMER president of china ]
timer	schedule 10 timers in ten minutes	[IN:UNSUPPORTED_TIMER schedule 10 timers in ten minutes ]
timer	How much time is left before time runs out	[IN:GET_TIMER How much time is left before time runs out ]
timer	stop a stopwatch now	[IN:PAUSE_TIMER stop a [SL:METHOD_TIMER stopwatch ] now ]
timer	set timer for 10 minutes with an alarm for every 2 minutes	[IN:UNSUPPORTED_TIMER set timer for 10 minutes with an alarm for every 2 minutes ]
timer	Set a timer to go off every 5 minutes for 30 minutes	[IN:UNSUPPORTED_TIMER Set a timer to go off every 5 minutes for 30 minutes ]
timer	Change timer sound	[IN:UNSUPPORTED_TIMER Change timer sound ]
timer	set the timer to go off in 5 minute and 2 minute intervals repeating	[IN:UNSUPPORTED_TIMER set the timer to go off in 5 minute and 2 minute intervals repeating ]
timer	beep at beginning	[IN:UNSUPPORTED_TIMER beep at beginning ]
timer	How much longer is on the clock	[IN:GET_TIMER How much longer is on the clock ]
timer	After my timer goes off, set another timer for ten minutes	[IN:UNSUPPORTED_TIMER After my timer goes off , set another timer for ten minutes ]
timer	set timer every 2 minutes	[IN:UNSUPPORTED_TIMER set timer every 2 minutes ]
timer	Set timer for every 15 minutes	[IN:UNSUPPORTED_TIMER Set timer for every 15 minutes ]
timer	reset timer after my alarm goes off	[IN:UNSUPPORTED_TIMER reset timer after my alarm goes off ]
timer	What timers do I use the most	[IN:UNSUPPORTED_TIMER What timers do I use the most ]
timer	Please time my running	[IN:CREATE_TIMER Please time my [SL:TIMER_NAME running ] ]
timer	How long did my baby take a nap today	[IN:UNSUPPORTED_TIMER How long did my baby take a nap today ]
timer	set stopwatch	[IN:CREATE_TIMER set [SL:METHOD_TIMER stopwatch ] ]
timer	Loop work timer every 15min	[IN:UNSUPPORTED_TIMER Loop work timer every 15min ]
timer	set a weekend timer for 3 on the weekend	[IN:UNSUPPORTED_TIMER set a weekend timer for 3 on the weekend ]
timer	what's the average time for the race	[IN:UNSUPPORTED_TIMER what 's the average time for the race ]
timer	go off every 5 minutes	[IN:UNSUPPORTED_TIMER go off every 5 minutes ]
timer	Mute timer alarm	[IN:UNSUPPORTED_TIMER Mute timer alarm ]
timer	how many minutes left	[IN:GET_TIMER how many minutes left ]
timer	make three timers	[IN:UNSUPPORTED_TIMER make three timers ]
timer	set timer to beep every 5 minutes	[IN:UNSUPPORTED_TIMER set timer to beep every 5 minutes ]
timer	Set a timer for 8 hours but pause for 15 minutes after 4 hours	[IN:UNSUPPORTED_TIMER Set a timer for 8 hours but pause for 15 minutes after 4 hours ]
timer	Set the timer to have seconds as well as minutes	[IN:CREATE_TIMER Set the timer to have seconds as well as minutes ]
timer	set 15 minutes timer to begin at 6 pm	[IN:UNSUPPORTED_TIMER set 15 minutes timer to begin at 6 pm ]
timer	create a timer for every half an hour	[IN:UNSUPPORTED_TIMER create a timer for every half an hour ]
timer	What time does the show start	[IN:UNSUPPORTED_TIMER What time does the show start ]
timer	start my walk timer for 5 minutes	[IN:CREATE_TIMER start my [SL:TIMER_NAME walk ] [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 5 minutes ] ]
timer	Start two timers right now	[IN:UNSUPPORTED_TIMER Start two timers right now ]
timer	How long is left for me to finish	[IN:GET_TIMER How long is left for me to finish ]
timer	set a timer for every 10 mins	[IN:UNSUPPORTED_TIMER set a timer for every 10 mins ]
timer	change time display theme to theme 2	[IN:UNSUPPORTED_TIMER change time display theme to theme 2 ]
timer	set my timer to go off every hour for 24 hours	[IN:UNSUPPORTED_TIMER set my timer to go off every hour for 24 hours ]
timer	How much time do I have left	[IN:GET_TIMER How much [SL:METHOD_TIMER time ] do I have left ]
timer	Record lap	[IN:UNSUPPORTED_TIMER Record lap ]
timer	what time is the play	[IN:UNSUPPORTED_TIMER what time is the play ]
timer	Hide the timer	[IN:UNSUPPORTED_TIMER Hide the timer ]
timer	rotate times to side position	[IN:UNSUPPORTED_TIMER rotate times to side position ]
timer	How much time is left	[IN:GET_TIMER How much [SL:METHOD_TIMER time ] is left ]
timer	reset stop watch	[IN:UNSUPPORTED_TIMER reset stop watch ]
timer	How long have I been running	[IN:GET_TIMER How long have I been running ]
timer	How much time is left	[IN:GET_TIMER How much [SL:METHOD_TIMER time ] is left ]
timer	set timer 1 to 12 minutes and timer 2 to 14 minutes	[IN:UNSUPPORTED_TIMER set timer 1 to 12 minutes and timer 2 to 14 minutes ]
timer	How much time is left	[IN:GET_TIMER How much [SL:METHOD_TIMER time ] is left ]
timer	Set the timer for every hour	[IN:UNSUPPORTED_TIMER Set the timer for every hour ]
timer	Pause this recording please	[IN:UNSUPPORTED_TIMER Pause this recording please ]
timer	set a timer for every 2 minutes for 20 minutes	[IN:UNSUPPORTED_TIMER set a timer for every 2 minutes for 20 minutes ]
timer	make a timer for every 10 minutes while I am running	[IN:UNSUPPORTED_TIMER make a timer for every 10 minutes while I am running ]
timer	Set the timer to go off every 45 minutes	[IN:UNSUPPORTED_TIMER Set the timer to go off every 45 minutes ]
timer	Repeat the timer for 5 minutes three times	[IN:UNSUPPORTED_TIMER Repeat the timer for 5 minutes three times ]
timer	Reset the timer each time I run track	[IN:UNSUPPORTED_TIMER Reset the timer each time I run track ]
timer	create a vibrating timer	[IN:UNSUPPORTED_TIMER create a vibrating timer ]
timer	how much time is left	[IN:GET_TIMER how much [SL:METHOD_TIMER time ] is left ]
timer	create a daily timer at 8:00pm for 10 minutes	[IN:UNSUPPORTED_TIMER create a daily timer at 8 : 00 pm for 10 minutes ]
timer	Turn on the timer at 1 p.m.  on Tuesdays only	[IN:UNSUPPORTED_TIMER Turn on the timer at 1 p.m . on Tuesdays only ]
timer	Play One DIrection when timer ends	[IN:UNSUPPORTED_TIMER Play One DIrection when timer ends ]
timer	how much time is left	[IN:GET_TIMER how much [SL:METHOD_TIMER time ] is left ]
timer	Give me a 5 minute warning before timer goes off	[IN:UNSUPPORTED_TIMER Give me a 5 minute warning before timer goes off ]
timer	How many seconds are left	[IN:GET_TIMER How many seconds are left ]
timer	Set timer every ten minutes	[IN:UNSUPPORTED_TIMER Set timer every ten minutes ]
timer	Please set timer for 10 minute intervals for the next hour	[IN:UNSUPPORTED_TIMER Please set timer for 10 minute intervals for the [SL:ORDINAL next ] hour ]
timer	Set a timer every 5 minutes	[IN:UNSUPPORTED_TIMER Set a timer every 5 minutes ]
timer	how much time is left for the timer to finish	[IN:GET_TIMER how much time is left for the timer to finish ]
timer	what is my best time	[IN:UNSUPPORTED_TIMER what is my best time ]
timer	how much time do i have left	[IN:GET_TIMER how much [SL:METHOD_TIMER time ] do i have left ]
timer	Alert with 2 rings on each hour, and 1 ring every half hour	[IN:UNSUPPORTED_TIMER Alert with 2 rings on each hour , and 1 ring every half hour ]
timer	Set	[IN:CREATE_TIMER Set ]
timer	buzz me in an hour	[IN:UNSUPPORTED_TIMER buzz me in an hour ]
timer	How much time I have left	[IN:GET_TIMER How much time I have left ]
timer	How much time have I been running	[IN:GET_TIMER How much time have I been running ]
timer	resume time	[IN:RESUME_TIMER resume [SL:METHOD_TIMER time ] ]
timer	Log the current time	[IN:UNSUPPORTED_TIMER Log the current time ]
timer	set two timers to run 6 and 7 minutes	[IN:UNSUPPORTED_TIMER set two timers to run 6 and 7 minutes ]
timer	stop stopwatch	[IN:PAUSE_TIMER stop [SL:METHOD_TIMER stopwatch ] ]
timer	Please restart the timer that is set to go off in fifteen minute intervals	[IN:UNSUPPORTED_TIMER Please restart the timer that is set to go off in fifteen minute intervals ]
timer	How many minutes more to go	[IN:GET_TIMER How many minutes more to go ]
timer	stop and restart	[IN:PAUSE_TIMER stop and restart ]
timer	pause every 5 seconds	[IN:UNSUPPORTED_TIMER pause every 5 seconds ]
timer	How long has it been	[IN:GET_TIMER How long has it been ]
timer	start the stopwatch	[IN:CREATE_TIMER start the [SL:METHOD_TIMER stopwatch ] ]
timer	Why is the timer not working	[IN:UNSUPPORTED_TIMER Why is the timer not working ]
timer	set time for run 20 seconds and rest 10 seconds for 8 rounds	[IN:UNSUPPORTED_TIMER set time for run 20 seconds and rest 10 seconds for 8 rounds ]
timer	Please loop my 15min timer	[IN:UNSUPPORTED_TIMER Please loop my 15min timer ]
timer	Add 32 mins to my timer	[IN:ADD_TIME_TIMER Add 32 mins to my timer ]
timer	Mute timer alarm	[IN:UNSUPPORTED_TIMER Mute timer alarm ]
timer	The class stopped at the same time the timer stopped	[IN:UNSUPPORTED_TIMER The class stopped at the same time the timer stopped ]
timer	Turn off the stop watch	[IN:UNSUPPORTED_TIMER Turn off the stop watch ]
timer	How much time do I have left	[IN:GET_TIMER How much [SL:METHOD_TIMER time ] do I have left ]
timer	Is the timer on the air conditioner set with the energy saver	[IN:UNSUPPORTED_TIMER Is the timer on the air conditioner set with the energy saver ]
timer	Set a 45 minute timer with an alarm every 5 minutes	[IN:UNSUPPORTED_TIMER Set a 45 minute timer with an alarm every 5 minutes ]
timer	Record a lap for every minute on the current timer	[IN:UNSUPPORTED_TIMER Record a lap for every minute on the current timer ]
timer	set timer for 4 intervals of 15 mins a piece	[IN:UNSUPPORTED_TIMER set timer for 4 intervals of 15 mins a piece ]
timer	Add 30 more seconds to my timer	[IN:ADD_TIME_TIMER Add [SL:DATE_TIME 30 more seconds ] to my [SL:METHOD_TIMER timer ] ]
timer	space meeting times in intervals of 30 minutes	[IN:UNSUPPORTED_TIMER space meeting times in intervals of 30 minutes ]
timer	Set two timers - one for 15 minutes and one for 30 minutes	[IN:UNSUPPORTED_TIMER Set two timers - one for 15 minutes and one for 30 minutes ]
timer	record the time	[IN:UNSUPPORTED_TIMER record the time ]
timer	Resume stopwatch	[IN:RESUME_TIMER Resume [SL:METHOD_TIMER stopwatch ] ]
timer	Set time for every minute for the next hour	[IN:UNSUPPORTED_TIMER Set time for every minute for the [SL:ORDINAL next ] hour ]
timer	set a timer for every hour	[IN:UNSUPPORTED_TIMER set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for every hour ] ]
timer	Discard changes made to timer	[IN:UNSUPPORTED_TIMER Discard changes made to timer ]
timer	i don't need a timer this week	[IN:UNSUPPORTED_TIMER i don't need a timer this week ]
timer	count down out loud from 10 to 1	[IN:UNSUPPORTED_TIMER count down out loud from 10 to 1 ]
timer	give me an alert after 30 minutes	[IN:UNSUPPORTED_TIMER give me an alert after 30 minutes ]
timer	Rename Baking Timer to Brownies Timer	[IN:UNSUPPORTED_TIMER Rename Baking Timer to Brownies Timer ]
timer	split timer	[IN:UNSUPPORTED_TIMER split timer ]
timer	reset timer every 10 seconds	[IN:UNSUPPORTED_TIMER reset timer every 10 seconds ]
timer	Set the timer to restart every 30 seconds	[IN:UNSUPPORTED_TIMER Set the timer to restart every 30 seconds ]
timer	Label the next timer to start, John's race	[IN:UNSUPPORTED_TIMER Label the [SL:ORDINAL next ] timer to start , John 's race ]
timer	Put timer in background	[IN:UNSUPPORTED_TIMER Put timer in background ]
timer	Set 2 timers, one for 5 minutes and the other for 10	[IN:UNSUPPORTED_TIMER Set 2 timers , one for 5 minutes and the other for 10 ]
timer	Label this time period running	[IN:UNSUPPORTED_TIMER Label this time period running ]
timer	Rename my cooking timer	[IN:UNSUPPORTED_TIMER Rename my cooking timer ]
timer	How much time is left before the game ends	[IN:GET_TIMER How much time is left before the game ends ]
timer	Set a timer to go off every five minutes until I turn it off	[IN:UNSUPPORTED_TIMER Set a timer to go off every five minutes until I turn it off ]
timer	please set a timer for every 90 minutes	[IN:UNSUPPORTED_TIMER please set a timer for every 90 minutes ]
timer	set timer for 5 minutes, every 6 minutes	[IN:UNSUPPORTED_TIMER set timer for 5 minutes , every 6 minutes ]
timer	Stop the timer at intervals of 2 minutes	[IN:UNSUPPORTED_TIMER Stop the timer at intervals of 2 minutes ]
timer	Ring timer at every 5 minutes	[IN:UNSUPPORTED_TIMER Ring timer at every 5 minutes ]
timer	Activate stopwatch	[IN:CREATE_TIMER Activate [SL:METHOD_TIMER stopwatch ] ]
timer	Set a timer for every 5 minutes with a total time of 30 minutes	[IN:UNSUPPORTED_TIMER Set a timer for every 5 minutes with a total time of 30 minutes ]
timer	Set two timers at one time	[IN:UNSUPPORTED_TIMER Set two timers at one time ]
timer	Start it up again	[IN:RESUME_TIMER Start it up again ]
timer	Make a timer for 10 and 15 minutes	[IN:UNSUPPORTED_TIMER Make a timer for 10 and 15 minutes ]
timer	What are my least use timers	[IN:UNSUPPORTED_TIMER What are my least use timers ]
timer	save 20 minute timer	[IN:UNSUPPORTED_TIMER save 20 minute timer ]
timer	How long did it take me to write that essay	[IN:GET_TIMER How long did it take me to write that essay ]
timer	How much time is left to go	[IN:GET_TIMER How much time is left to go ]
timer	Set a timer for every 15 minutes for the next three hours	[IN:UNSUPPORTED_TIMER Set a timer for every 15 minutes for the [SL:ORDINAL next ] three hours ]
timer	Who is playing against tne Lions tomorrow	[IN:UNSUPPORTED_TIMER Who is playing against tne Lions tomorrow ]
timer	How many minutes are left	[IN:GET_TIMER How many minutes are left ]
timer	How many hours do you train per day	[IN:UNSUPPORTED_TIMER How many hours do you train per day ]
timer	How long did I take to run a mile	[IN:GET_TIMER How long did I take to run a mile ]
timer	I want to walk for 30 minutes on the treadmill. Please set the timer	[IN:UNSUPPORTED_TIMER I want to walk for 30 minutes on the treadmill . Please set the timer ]
timer	show timer left on phone	[IN:GET_TIMER show timer left on phone ]
timer	Lap stopwatch	[IN:PAUSE_TIMER Lap [SL:METHOD_TIMER stopwatch ] ]
timer	Set timer to 5 minute intervals for 5 intervals	[IN:UNSUPPORTED_TIMER Set timer to 5 minute intervals for 5 intervals ]
timer	add 15 minutes to GymTraining timer every day	[IN:UNSUPPORTED_TIMER add 15 minutes to GymTraining timer every day ]
timer	Please tell me how long I have to go	[IN:UNSUPPORTED_TIMER Please tell me how long I have to go ]
timer	set 3 timers for 15 mimutes each at these times 9am 11am and 1pm	[IN:UNSUPPORTED_TIMER set 3 timers for 15 mimutes each at these times 9 am 11 am and 1 pm ]
timer	Pause my 2 minute timer	[IN:PAUSE_TIMER Pause my 2 minute timer ]
timer	add another timer for every five minutes	[IN:UNSUPPORTED_TIMER add another timer for every five minutes ]
timer	please pause my timer every 15 minutes	[IN:UNSUPPORTED_TIMER please pause my timer every 15 minutes ]
timer	Hide timer	[IN:UNSUPPORTED_TIMER Hide timer ]
timer	can you pause now	[IN:PAUSE_TIMER can you pause now ]
timer	how much time is left in my workout	[IN:GET_TIMER how much [SL:METHOD_TIMER time ] is left in my workout ]
timer	time expire in 3 hours	[IN:UNSUPPORTED_TIMER time expire in 3 hours ]
timer	stop my timer with 3 minutes left	[IN:PAUSE_TIMER stop my timer with 3 minutes left ]
timer	Set timers for every top of the hour from now to midnight	[IN:UNSUPPORTED_TIMER Set timers for every top of the hour from now to midnight ]
timer	Set a timer for every two hours	[IN:UNSUPPORTED_TIMER Set a timer for every two hours ]
timer	What sound does my timer make	[IN:UNSUPPORTED_TIMER What sound does my timer make ]
timer	Set 2 new timers	[IN:UNSUPPORTED_TIMER Set 2 new timers ]
timer	Set a time for every 10 mins	[IN:UNSUPPORTED_TIMER Set a time for every 10 mins ]
timer	pause time once it hits 10 mins	[IN:PAUSE_TIMER pause time once it hits 10 mins ]
timer	How long did my walk take me	[IN:UNSUPPORTED_TIMER How long did my walk take me ]
timer	Let me know when 40 minutes have passed	[IN:UNSUPPORTED_TIMER Let me know when 40 minutes have passed ]
timer	beep at the start of an interval	[IN:UNSUPPORTED_TIMER beep at the start of an interval ]
timer	How much time did I set to cook my brownies	[IN:GET_TIMER How much time did I set to cook my brownies ]
timer	Connect my timer to George's via Bluetooth	[IN:UNSUPPORTED_TIMER Connect my timer to George 's via Bluetooth ]
timer	Create a new timer called Potty Time	[IN:UNSUPPORTED_TIMER Create a new timer called Potty Time ]
timer	Can you please set a timer to buzz every two minutes for the next ten minutes, then stop	[IN:UNSUPPORTED_TIMER Can you please set a timer to buzz every two minutes for the [SL:ORDINAL next ] ten minutes , then stop ]
timer	Set a timer for every 2 minutes for the next 30 minutes	[IN:UNSUPPORTED_TIMER Set a timer for every 2 minutes for the [SL:ORDINAL next ] 30 minutes ]
timer	Alert me when it is halfway	[IN:UNSUPPORTED_TIMER Alert me when it is halfway ]
timer	How many minutes until my time is up	[IN:GET_TIMER How many minutes until my time is up ]
timer	reset stopwatch	[IN:RESTART_TIMER reset [SL:METHOD_TIMER stopwatch ] ]
timer	restart from 0	[IN:RESTART_TIMER restart from 0 ]
timer	Set two 10 minute timers that begin 5 minutes apart	[IN:UNSUPPORTED_TIMER Set two 10 minute timers that begin 5 minutes apart ]
timer	stop stopwatch	[IN:PAUSE_TIMER stop [SL:METHOD_TIMER stopwatch ] ]
timer	Start my workout timer every day at 6 p.m	[IN:UNSUPPORTED_TIMER Start my workout timer every day at 6 p.m ]
timer	Add 30 seconds to every minute	[IN:UNSUPPORTED_TIMER Add 30 seconds to every minute ]
timer	add 20 minutes	[IN:ADD_TIME_TIMER add [SL:DATE_TIME 20 minutes ] ]
timer	start stopwatch	[IN:CREATE_TIMER start [SL:METHOD_TIMER stopwatch ] ]
timer	How many more minutes do I have to go for	[IN:GET_TIMER How many more minutes do I have to go for ]
timer	How many minutes have I been running for	[IN:GET_TIMER How many minutes have I been running for ]
timer	Add 30 minutes to the timer every 15 minutes	[IN:UNSUPPORTED_TIMER Add 30 minutes to the timer every 15 minutes ]
timer	I want to spend 20 minutes on the treadmill	[IN:UNSUPPORTED_TIMER I want to spend 20 minutes on the treadmill ]
timer	Run the 7 minute timer then run another 7 minute timer	[IN:UNSUPPORTED_TIMER Run the 7 minute timer then run another 7 minute timer ]
timer	Set a timer in 60 second intervals	[IN:UNSUPPORTED_TIMER Set a timer in 60 [SL:ORDINAL second ] intervals ]
timer	Save nap timer	[IN:UNSUPPORTED_TIMER Save nap timer ]
timer	Leave hair dye on for 30 minutes starting now	[IN:UNSUPPORTED_TIMER Leave hair dye on for 30 minutes starting now ]
timer	how much time do I have left	[IN:GET_TIMER how much [SL:METHOD_TIMER time ] do I have left ]
timer	Alert me after 5 minutes	[IN:UNSUPPORTED_TIMER Alert me after 5 minutes ]
timer	Set timer to go off every 10 seconds for 5 minutes	[IN:UNSUPPORTED_TIMER Set timer to go off every 10 seconds for 5 minutes ]
timer	Go ahead with the time remaining	[IN:RESUME_TIMER Go ahead with the time remaining ]
timer	how much time left	[IN:GET_TIMER how much [SL:METHOD_TIMER time ] left ]
timer	I need to cook this pizza for 35 minutes	[IN:UNSUPPORTED_TIMER I need to cook this pizza for 35 minutes ]
timer	Restart the stopwatch now	[IN:RESTART_TIMER Restart the [SL:METHOD_TIMER stopwatch ] now ]
timer	Pause my timer until I tell you to turn it back on	[IN:UNSUPPORTED_TIMER Pause my timer until I tell you to turn it back on ]
timer	set 3 timers 5 minutes apart from one another, each for 2 min	[IN:UNSUPPORTED_TIMER set 3 timers 5 minutes apart from one another , each for 2 min ]
timer	set timer for one hour	[IN:CREATE_TIMER set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for one hour ] ]
timer	Use the ringtone buzzing on the dinner timer	[IN:UNSUPPORTED_TIMER Use the ringtone buzzing on the dinner timer ]
timer	How much time is left	[IN:GET_TIMER How much [SL:METHOD_TIMER time ] is left ]
timer	Ring timer every 30 minutes until 2 pm	[IN:UNSUPPORTED_TIMER Ring timer every 30 minutes until 2 pm ]
timer	Turn off the timer when you are done cooking	[IN:UNSUPPORTED_TIMER Turn off the timer when you are done cooking ]
timer	Alert me when my timer has five minutes remaining	[IN:UNSUPPORTED_TIMER Alert me when my timer has five minutes remaining ]
timer	Resume operations	[IN:UNSUPPORTED_TIMER Resume operations ]
timer	Save timer results to bench press	[IN:UNSUPPORTED_TIMER Save timer results to bench press ]
timer	when should i stop my timer at	[IN:UNSUPPORTED_TIMER when should i stop my timer at ]
timer	Count down my timer out loud	[IN:UNSUPPORTED_TIMER Count down my timer out loud ]
timer	Label my timer as Gym Timer	[IN:UNSUPPORTED_TIMER Label my timer as Gym Timer ]
timer	start the timer	[IN:CREATE_TIMER start the [SL:METHOD_TIMER timer ] ]
timer	i need a timer for 10 minutes and 20 minutes	[IN:UNSUPPORTED_TIMER i need a timer for 10 minutes and 20 minutes ]
timer	Set a running timer for 30 minutes	[IN:CREATE_TIMER Set a [SL:TIMER_NAME running ] [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 30 minutes ] ]
timer	Resume the stopwatch	[IN:RESUME_TIMER Resume the [SL:METHOD_TIMER stopwatch ] ]
timer	resume current stop clock	[IN:UNSUPPORTED_TIMER resume current stop clock ]
timer	Pause the time while I leave for 10 minutes	[IN:UNSUPPORTED_TIMER Pause the time while I leave for 10 minutes ]
timer	how many more minutes	[IN:GET_TIMER how many more minutes ]
timer	Beep me every 10 minutes for the next hour	[IN:UNSUPPORTED_TIMER Beep me every 10 minutes for the [SL:ORDINAL next ] hour ]
timer	set timer for every 5 minutes over the next hour	[IN:UNSUPPORTED_TIMER set timer for every 5 minutes over the [SL:ORDINAL next ] hour ]
timer	When's the time up	[IN:GET_TIMER When 's the time up ]
timer	Please set a timer for every 15 minuts for the next 6 hours	[IN:UNSUPPORTED_TIMER Please set a timer for every 15 minuts for the [SL:ORDINAL next ] 6 hours ]
timer	give me the sound signal every 5 minutes	[IN:UNSUPPORTED_TIMER give me the sound signal every 5 minutes ]
timer	Share timer results to Facebook	[IN:UNSUPPORTED_TIMER Share timer results to Facebook ]
timer	how much longer can I nap for	[IN:UNSUPPORTED_TIMER how much longer can I nap for ]
timer	Snooze set 5 minutes	[IN:UPDATE_TIMER Snooze set 5 minutes ]
timer	Please record my split times in my Running app	[IN:UNSUPPORTED_TIMER Please record my split times in my Running app ]
timer	Set a timer to go off every 15 minutes for the next two hours	[IN:UNSUPPORTED_TIMER Set a timer to go off every 15 minutes for the [SL:ORDINAL next ] two hours ]
timer	alert me once every 5 minutes for 50 minutes	[IN:UNSUPPORTED_TIMER alert me once every 5 minutes for 50 minutes ]
timer	set a timer to take my pulse every 30 minutes	[IN:UNSUPPORTED_TIMER set a timer to take my pulse every 30 minutes ]
timer	set a timer every 30 minutes	[IN:UNSUPPORTED_TIMER set a timer every 30 minutes ]
timer	set multiple timers in 15 minute intervals	[IN:UNSUPPORTED_TIMER set multiple timers in 15 minute intervals ]
timer	Name Timer	[IN:UNSUPPORTED_TIMER Name Timer ]
timer	How close am I to the stop time	[IN:GET_TIMER How close am I to the stop time ]
timer	how much time is left	[IN:GET_TIMER how much [SL:METHOD_TIMER time ] is left ]
timer	how much time is left now	[IN:GET_TIMER how much [SL:METHOD_TIMER time ] is left now ]
timer	notify me when timer hits 45 minutes	[IN:UNSUPPORTED_TIMER notify me when timer hits 45 minutes ]
timer	Set interval time for 5 reps in 10 minutes	[IN:UNSUPPORTED_TIMER Set interval time for 5 reps in 10 minutes ]
timer	what time am i to wake up	[IN:UNSUPPORTED_TIMER what time am i to wake up ]
timer	mute timer after 5 seconds	[IN:UNSUPPORTED_TIMER mute timer after 5 seconds ]
timer	Remove two minutes from the current timer	[IN:SUBTRACT_TIME_TIMER Remove two minutes from the current timer ]
timer	Set timer alarm to go off every 15min	[IN:UNSUPPORTED_TIMER Set timer alarm to go off every 15min ]
timer	Mute my timer	[IN:UNSUPPORTED_TIMER Mute my timer ]
timer	set stopwatch to 3 minutes	[IN:CREATE_TIMER set [SL:METHOD_TIMER stopwatch ] [SL:DATE_TIME to 3 minutes ] ]
timer	Do I have any time left	[IN:GET_TIMER Do I have any [SL:METHOD_TIMER time ] left ]
timer	time my entire run	[IN:CREATE_TIMER time my [SL:TIMER_NAME entire run ] ]
timer	Rename timer	[IN:UNSUPPORTED_TIMER Rename timer ]
timer	stop my stopwatch please	[IN:PAUSE_TIMER stop my [SL:METHOD_TIMER stopwatch ] please ]
timer	Start the stop watch	[IN:UNSUPPORTED_TIMER Start the stop watch ]
timer	how much minutes do i have left before i go to bed	[IN:GET_TIMER how much minutes do i have left before i go to bed ]
timer	Time left	[IN:GET_TIMER [SL:METHOD_TIMER Time ] left ]
timer	WHAT TIME IS LEFT	[IN:GET_TIMER WHAT TIME IS LEFT ]
timer	how much time is left	[IN:GET_TIMER how much [SL:METHOD_TIMER time ] is left ]
timer	Set timer for every hour	[IN:CREATE_TIMER Set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for every hour ] ]
